B_dom,B_cod,A_dom,A_cod,count,probability
女性,舞台,美しさ,羽,233,0.233
女性,舞台,花,舞う,387,0.387
女性,舞台,女性,舞う,88,0.088
女性,舞台,空,舞う,25,0.025
女性,舞台,舞う,花,98,0.098
女性,舞台,舞う,飛ぶ,6,0.006
女性,舞台,羽,女性,20,0.02
女性,舞台,羽,美しさ,31,0.031
女性,舞台,女性,花,37,0.037
女性,舞台,女性,儚さ,27,0.027
女性,舞台,美しさ,空,12,0.012
女性,舞台,飛ぶ,美しさ,4,0.004
女性,舞台,女性,美しさ,1,0.001
女性,舞台,舞う,羽,3,0.003
女性,舞台,儚さ,女性,8,0.008
女性,舞台,花,空,2,0.002
女性,舞台,儚さ,美しさ,3,0.003
女性,舞台,空,美しさ,4,0.004
女性,舞台,女性,羽,3,0.003
女性,舞台,花,飛ぶ,3,0.003
女性,舞台,舞う,女性,1,0.001
女性,舞台,NA,NA,4,0.004
踊り子,女性,蝶,美しさ,245,0.245
踊り子,女性,蝶,花,392,0.392
踊り子,女性,蝶,女性,156,0.156
踊り子,女性,蝶,空,29,0.029
踊り子,女性,蝶,舞う,108,0.108
踊り子,女性,蝶,羽,51,0.051
踊り子,女性,蝶,飛ぶ,4,0.004
踊り子,女性,蝶,儚さ,11,0.011
踊り子,女性,NA,NA,4,0.004
踊り子,舞台,蝶,羽,239,0.239
踊り子,舞台,蝶,舞う,500,0.5
踊り子,舞台,蝶,花,135,0.135
踊り子,舞台,蝶,飛ぶ,9,0.009
踊り子,舞台,蝶,女性,29,0.029
踊り子,舞台,蝶,美しさ,43,0.043
踊り子,舞台,蝶,儚さ,27,0.027
踊り子,舞台,蝶,空,14,0.014
踊り子,舞台,NA,NA,4,0.004
