B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,踊り,蝶,舞う,745,0.745
踊り子,踊り,蝶,羽,95,0.095
踊り子,踊り,蝶,儚さ,20,0.02
踊り子,踊り,蝶,花,47,0.047
踊り子,踊り,蝶,女性,49,0.049
踊り子,踊り,蝶,飛ぶ,25,0.025
踊り子,踊り,蝶,美しさ,6,0.006
踊り子,踊り,蝶,空,1,0.001
踊り子,踊り,NA,NA,12,0.012
踊り子,夜,蝶,儚さ,680,0.68
踊り子,夜,蝶,女性,76,0.076
踊り子,夜,蝶,花,7,0.007
踊り子,夜,蝶,美しさ,98,0.098
踊り子,夜,蝶,空,114,0.114
踊り子,夜,蝶,舞う,9,0.009
踊り子,夜,蝶,飛ぶ,3,0.003
踊り子,夜,蝶,羽,1,0.001
踊り子,夜,NA,NA,12,0.012
夜,踊り,儚さ,舞う,543,0.543
夜,踊り,儚さ,羽,76,0.076
夜,踊り,女性,舞う,66,0.066
夜,踊り,花,舞う,3,0.003
夜,踊り,美しさ,舞う,88,0.088
夜,踊り,空,儚さ,18,0.018
夜,踊り,空,舞う,45,0.045
夜,踊り,空,花,43,0.043
夜,踊り,儚さ,女性,42,0.042
夜,踊り,儚さ,飛ぶ,17,0.017
夜,踊り,舞う,飛ぶ,4,0.004
夜,踊り,美しさ,羽,8,0.008
夜,踊り,花,羽,3,0.003
夜,踊り,美しさ,飛ぶ,1,0.001
夜,踊り,女性,羽,8,0.008
夜,踊り,空,女性,5,0.005
夜,踊り,舞う,花,3,0.003
夜,踊り,飛ぶ,美しさ,2,0.002
夜,踊り,女性,空,1,0.001
夜,踊り,花,儚さ,1,0.001
夜,踊り,女性,飛ぶ,1,0.001
夜,踊り,舞う,美しさ,1,0.001
夜,踊り,空,飛ぶ,2,0.002
夜,踊り,儚さ,美しさ,2,0.002
夜,踊り,空,美しさ,1,0.001
夜,踊り,飛ぶ,花,1,0.001
夜,踊り,美しさ,女性,1,0.001
夜,踊り,舞う,儚さ,1,0.001
夜,踊り,羽,女性,1,0.001
夜,踊り,NA,NA,12,0.012
