B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,揺れる,蝶,羽,97,0.097
踊り子,揺れる,蝶,舞う,56,0.056
踊り子,揺れる,蝶,女性,106,0.106
踊り子,揺れる,蝶,儚さ,395,0.395
踊り子,揺れる,蝶,花,36,0.036
踊り子,揺れる,蝶,美しさ,133,0.133
踊り子,揺れる,蝶,飛ぶ,19,0.019
踊り子,揺れる,蝶,空,18,0.018
踊り子,揺れる,NA,NA,140,0.14
踊り子,回る,蝶,女性,188,0.188
踊り子,回る,蝶,儚さ,32,0.032
踊り子,回る,蝶,舞う,323,0.323
踊り子,回る,蝶,羽,105,0.105
踊り子,回る,蝶,空,85,0.085
踊り子,回る,蝶,飛ぶ,37,0.037
踊り子,回る,蝶,花,35,0.035
踊り子,回る,蝶,美しさ,55,0.055
踊り子,回る,NA,NA,140,0.14
揺れる,回る,羽,女性,48,0.048
揺れる,回る,舞う,儚さ,13,0.013
揺れる,回る,女性,舞う,68,0.068
揺れる,回る,儚さ,舞う,158,0.158
揺れる,回る,儚さ,羽,41,0.041
揺れる,回る,儚さ,女性,122,0.122
揺れる,回る,花,空,7,0.007
揺れる,回る,舞う,女性,5,0.005
揺れる,回る,儚さ,飛ぶ,12,0.012
揺れる,回る,羽,舞う,7,0.007
揺れる,回る,美しさ,羽,18,0.018
揺れる,回る,儚さ,空,32,0.032
揺れる,回る,羽,空,8,0.008
揺れる,回る,美しさ,舞う,78,0.078
揺れる,回る,飛ぶ,羽,1,0.001
揺れる,回る,儚さ,花,10,0.01
揺れる,回る,羽,美しさ,20,0.02
揺れる,回る,女性,飛ぶ,1,0.001
揺れる,回る,花,羽,16,0.016
揺れる,回る,飛ぶ,美しさ,10,0.01
揺れる,回る,美しさ,空,22,0.022
揺れる,回る,女性,儚さ,3,0.003
揺れる,回る,舞う,花,13,0.013
揺れる,回る,空,女性,5,0.005
揺れる,回る,女性,空,9,0.009
揺れる,回る,女性,羽,22,0.022
揺れる,回る,美しさ,女性,6,0.006
揺れる,回る,羽,花,6,0.006
揺れる,回る,儚さ,美しさ,20,0.02
揺れる,回る,空,儚さ,6,0.006
揺れる,回る,花,舞う,7,0.007
揺れる,回る,空,花,5,0.005
揺れる,回る,羽,儚さ,6,0.006
揺れる,回る,美しさ,飛ぶ,9,0.009
揺れる,回る,舞う,羽,7,0.007
揺れる,回る,女性,美しさ,2,0.002
揺れる,回る,飛ぶ,舞う,4,0.004
揺れる,回る,舞う,空,7,0.007
揺れる,回る,空,舞う,1,0.001
揺れる,回る,花,飛ぶ,3,0.003
揺れる,回る,舞う,飛ぶ,10,0.01
揺れる,回る,花,美しさ,1,0.001
揺れる,回る,空,美しさ,1,0.001
揺れる,回る,飛ぶ,儚さ,3,0.003
揺れる,回る,羽,飛ぶ,2,0.002
揺れる,回る,花,儚さ,1,0.001
揺れる,回る,女性,花,1,0.001
揺れる,回る,飛ぶ,女性,1,0.001
揺れる,回る,花,女性,1,0.001
揺れる,回る,舞う,美しさ,1,0.001
揺れる,回る,NA,NA,140,0.14
