B_dom,B_cod,A_dom,A_cod,count,probability
スカート,揺れる,美しさ,儚さ,238,0.238
スカート,揺れる,美しさ,女性,73,0.073
スカート,揺れる,女性,儚さ,218,0.218
スカート,揺れる,舞う,空,14,0.014
スカート,揺れる,舞う,羽,40,0.04
スカート,揺れる,儚さ,美しさ,14,0.014
スカート,揺れる,女性,美しさ,135,0.135
スカート,揺れる,女性,花,61,0.061
スカート,揺れる,美しさ,空,9,0.009
スカート,揺れる,女性,羽,12,0.012
スカート,揺れる,花,女性,6,0.006
スカート,揺れる,空,美しさ,17,0.017
スカート,揺れる,女性,舞う,25,0.025
スカート,揺れる,羽,美しさ,4,0.004
スカート,揺れる,空,舞う,2,0.002
スカート,揺れる,美しさ,飛ぶ,2,0.002
スカート,揺れる,女性,空,2,0.002
スカート,揺れる,美しさ,羽,22,0.022
スカート,揺れる,美しさ,花,6,0.006
スカート,揺れる,花,舞う,5,0.005
スカート,揺れる,飛ぶ,舞う,3,0.003
スカート,揺れる,儚さ,空,1,0.001
スカート,揺れる,舞う,飛ぶ,6,0.006
スカート,揺れる,空,羽,1,0.001
スカート,揺れる,羽,空,2,0.002
スカート,揺れる,舞う,女性,17,0.017
スカート,揺れる,儚さ,女性,8,0.008
スカート,揺れる,花,儚さ,1,0.001
スカート,揺れる,女性,飛ぶ,1,0.001
スカート,揺れる,花,羽,1,0.001
スカート,揺れる,舞う,儚さ,1,0.001
スカート,揺れる,NA,NA,53,0.053
踊り子,スカート,蝶,美しさ,350,0.35
踊り子,スカート,蝶,女性,454,0.454
踊り子,スカート,蝶,舞う,78,0.078
踊り子,スカート,蝶,儚さ,23,0.023
踊り子,スカート,蝶,花,13,0.013
踊り子,スカート,蝶,空,20,0.02
踊り子,スカート,蝶,羽,6,0.006
踊り子,スカート,蝶,飛ぶ,3,0.003
踊り子,スカート,NA,NA,53,0.053
踊り子,揺れる,蝶,儚さ,458,0.458
踊り子,揺れる,蝶,女性,104,0.104
踊り子,揺れる,蝶,空,28,0.028
踊り子,揺れる,蝶,羽,76,0.076
踊り子,揺れる,蝶,美しさ,170,0.17
踊り子,揺れる,蝶,花,67,0.067
踊り子,揺れる,蝶,舞う,35,0.035
踊り子,揺れる,蝶,飛ぶ,9,0.009
踊り子,揺れる,NA,NA,53,0.053
