B_dom,B_cod,A_dom,A_cod,count,probability
スカート,夜,舞う,儚さ,9,0.009
スカート,夜,女性,儚さ,132,0.132
スカート,夜,女性,空,650,0.65
スカート,夜,女性,美しさ,12,0.012
スカート,夜,飛ぶ,女性,9,0.009
スカート,夜,舞う,空,2,0.002
スカート,夜,羽,儚さ,62,0.062
スカート,夜,美しさ,女性,4,0.004
スカート,夜,空,女性,8,0.008
スカート,夜,女性,飛ぶ,32,0.032
スカート,夜,女性,花,2,0.002
スカート,夜,飛ぶ,儚さ,8,0.008
スカート,夜,女性,舞う,17,0.017
スカート,夜,美しさ,空,13,0.013
スカート,夜,飛ぶ,美しさ,3,0.003
スカート,夜,羽,女性,2,0.002
スカート,夜,儚さ,美しさ,3,0.003
スカート,夜,舞う,花,4,0.004
スカート,夜,空,儚さ,2,0.002
スカート,夜,女性,羽,6,0.006
スカート,夜,花,儚さ,1,0.001
スカート,夜,美しさ,飛ぶ,1,0.001
スカート,夜,羽,美しさ,3,0.003
スカート,夜,花,空,1,0.001
スカート,夜,花,飛ぶ,1,0.001
スカート,夜,儚さ,空,1,0.001
スカート,夜,儚さ,女性,1,0.001
スカート,夜,NA,NA,11,0.011
踊り子,スカート,蝶,舞う,15,0.015
踊り子,スカート,蝶,女性,851,0.851
踊り子,スカート,蝶,飛ぶ,20,0.02
踊り子,スカート,蝶,羽,67,0.067
踊り子,スカート,蝶,美しさ,18,0.018
踊り子,スカート,蝶,空,10,0.01
踊り子,スカート,蝶,儚さ,5,0.005
踊り子,スカート,蝶,花,3,0.003
踊り子,スカート,NA,NA,11,0.011
踊り子,夜,蝶,儚さ,214,0.214
踊り子,夜,蝶,空,667,0.667
踊り子,夜,蝶,美しさ,21,0.021
踊り子,夜,蝶,女性,24,0.024
踊り子,夜,蝶,飛ぶ,34,0.034
踊り子,夜,蝶,花,6,0.006
踊り子,夜,蝶,舞う,17,0.017
踊り子,夜,蝶,羽,6,0.006
踊り子,夜,NA,NA,11,0.011
