B_dom,B_cod,A_dom,A_cod,count,probability
夜,舞台,空,花,243,0.243
夜,舞台,儚さ,羽,135,0.135
夜,舞台,儚さ,舞う,106,0.106
夜,舞台,儚さ,飛ぶ,253,0.253
夜,舞台,空,舞う,9,0.009
夜,舞台,空,女性,115,0.115
夜,舞台,儚さ,花,4,0.004
夜,舞台,美しさ,飛ぶ,29,0.029
夜,舞台,女性,舞う,17,0.017
夜,舞台,美しさ,羽,2,0.002
夜,舞台,美しさ,舞う,19,0.019
夜,舞台,儚さ,美しさ,5,0.005
夜,舞台,女性,飛ぶ,4,0.004
夜,舞台,空,羽,2,0.002
夜,舞台,空,美しさ,2,0.002
夜,舞台,空,儚さ,4,0.004
夜,舞台,飛ぶ,花,3,0.003
夜,舞台,女性,空,6,0.006
夜,舞台,儚さ,女性,14,0.014
夜,舞台,儚さ,空,4,0.004
夜,舞台,舞う,花,2,0.002
夜,舞台,羽,花,4,0.004
夜,舞台,女性,羽,2,0.002
夜,舞台,飛ぶ,舞う,1,0.001
夜,舞台,美しさ,花,1,0.001
夜,舞台,舞う,女性,1,0.001
夜,舞台,花,飛ぶ,2,0.002
夜,舞台,舞う,飛ぶ,1,0.001
夜,舞台,飛ぶ,女性,1,0.001
夜,舞台,花,羽,1,0.001
夜,舞台,NA,NA,8,0.008
踊り子,夜,蝶,空,375,0.375
踊り子,夜,蝶,儚さ,521,0.521
踊り子,夜,蝶,美しさ,51,0.051
踊り子,夜,蝶,女性,29,0.029
踊り子,夜,蝶,飛ぶ,5,0.005
踊り子,夜,蝶,舞う,4,0.004
踊り子,夜,蝶,羽,4,0.004
踊り子,夜,蝶,花,3,0.003
踊り子,夜,NA,NA,8,0.008
踊り子,舞台,蝶,花,257,0.257
踊り子,舞台,蝶,羽,142,0.142
踊り子,舞台,蝶,舞う,152,0.152
踊り子,舞台,蝶,飛ぶ,289,0.289
踊り子,舞台,蝶,女性,131,0.131
踊り子,舞台,蝶,美しさ,7,0.007
踊り子,舞台,蝶,儚さ,4,0.004
踊り子,舞台,蝶,空,10,0.01
踊り子,舞台,NA,NA,8,0.008
