B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,スカート,蝶,女性,863,0.863
踊り子,スカート,蝶,美しさ,93,0.093
踊り子,スカート,蝶,花,16,0.016
踊り子,スカート,蝶,舞う,16,0.016
踊り子,スカート,蝶,羽,3,0.003
踊り子,スカート,蝶,儚さ,1,0.001
踊り子,スカート,蝶,飛ぶ,1,0.001
踊り子,スカート,NA,NA,7,0.007
踊り子,女性,蝶,美しさ,834,0.834
踊り子,女性,蝶,女性,107,0.107
踊り子,女性,蝶,花,43,0.043
踊り子,女性,蝶,羽,1,0.001
踊り子,女性,蝶,儚さ,4,0.004
踊り子,女性,蝶,飛ぶ,1,0.001
踊り子,女性,蝶,空,2,0.002
踊り子,女性,蝶,舞う,1,0.001
踊り子,女性,NA,NA,7,0.007
スカート,女性,女性,美しさ,814,0.814
スカート,女性,美しさ,女性,93,0.093
スカート,女性,花,美しさ,14,0.014
スカート,女性,女性,花,43,0.043
スカート,女性,舞う,美しさ,4,0.004
スカート,女性,花,女性,2,0.002
スカート,女性,舞う,女性,12,0.012
スカート,女性,女性,羽,1,0.001
スカート,女性,女性,儚さ,4,0.004
スカート,女性,羽,美しさ,1,0.001
スカート,女性,羽,飛ぶ,1,0.001
スカート,女性,儚さ,美しさ,1,0.001
スカート,女性,飛ぶ,空,1,0.001
スカート,女性,女性,空,1,0.001
スカート,女性,羽,舞う,1,0.001
スカート,女性,NA,NA,7,0.007
