B_dom,B_cod,A_dom,A_cod,count,probability
女性,スカート,美しさ,女性,787,0.787
女性,スカート,舞う,美しさ,36,0.036
女性,スカート,花,女性,39,0.039
女性,スカート,女性,美しさ,67,0.067
女性,スカート,羽,舞う,5,0.005
女性,スカート,舞う,女性,32,0.032
女性,スカート,女性,儚さ,1,0.001
女性,スカート,女性,花,8,0.008
女性,スカート,花,舞う,3,0.003
女性,スカート,美しさ,羽,2,0.002
女性,スカート,儚さ,女性,3,0.003
女性,スカート,飛ぶ,羽,1,0.001
女性,スカート,羽,飛ぶ,2,0.002
女性,スカート,舞う,羽,1,0.001
女性,スカート,舞う,空,2,0.002
女性,スカート,花,儚さ,2,0.002
女性,スカート,NA,NA,9,0.009
踊り子,スカート,蝶,女性,861,0.861
踊り子,スカート,蝶,美しさ,103,0.103
踊り子,スカート,蝶,舞う,8,0.008
踊り子,スカート,蝶,儚さ,3,0.003
踊り子,スカート,蝶,花,8,0.008
踊り子,スカート,蝶,羽,4,0.004
踊り子,スカート,蝶,飛ぶ,2,0.002
踊り子,スカート,蝶,空,2,0.002
踊り子,スカート,NA,NA,9,0.009
踊り子,女性,蝶,美しさ,789,0.789
踊り子,女性,蝶,舞う,71,0.071
踊り子,女性,蝶,花,44,0.044
踊り子,女性,蝶,女性,76,0.076
踊り子,女性,蝶,羽,7,0.007
踊り子,女性,蝶,儚さ,3,0.003
踊り子,女性,蝶,飛ぶ,1,0.001
踊り子,女性,NA,NA,9,0.009
