B_dom,B_cod,A_dom,A_cod,count,probability
舞台,音楽,舞う,女性,364,0.364
舞台,音楽,美しさ,花,26,0.026
舞台,音楽,舞う,美しさ,204,0.204
舞台,音楽,花,儚さ,52,0.052
舞台,音楽,空,舞う,2,0.002
舞台,音楽,女性,花,65,0.065
舞台,音楽,羽,舞う,66,0.066
舞台,音楽,飛ぶ,舞う,28,0.028
舞台,音楽,舞う,儚さ,3,0.003
舞台,音楽,羽,美しさ,1,0.001
舞台,音楽,花,女性,70,0.07
舞台,音楽,花,美しさ,10,0.01
舞台,音楽,花,舞う,12,0.012
舞台,音楽,空,美しさ,3,0.003
舞台,音楽,女性,美しさ,5,0.005
舞台,音楽,舞う,羽,4,0.004
舞台,音楽,美しさ,空,1,0.001
舞台,音楽,舞う,花,3,0.003
舞台,音楽,儚さ,女性,1,0.001
舞台,音楽,羽,空,3,0.003
舞台,音楽,儚さ,舞う,1,0.001
舞台,音楽,美しさ,女性,8,0.008
舞台,音楽,女性,舞う,6,0.006
舞台,音楽,美しさ,舞う,3,0.003
舞台,音楽,飛ぶ,羽,9,0.009
舞台,音楽,飛ぶ,空,2,0.002
舞台,音楽,儚さ,花,2,0.002
舞台,音楽,美しさ,儚さ,7,0.007
舞台,音楽,舞う,飛ぶ,3,0.003
舞台,音楽,空,花,1,0.001
舞台,音楽,舞う,空,3,0.003
舞台,音楽,羽,飛ぶ,1,0.001
舞台,音楽,飛ぶ,女性,1,0.001
舞台,音楽,美しさ,羽,1,0.001
舞台,音楽,女性,儚さ,1,0.001
舞台,音楽,空,飛ぶ,1,0.001
舞台,音楽,NA,NA,27,0.027
踊り子,舞台,蝶,舞う,584,0.584
踊り子,舞台,蝶,美しさ,46,0.046
踊り子,舞台,蝶,花,144,0.144
踊り子,舞台,蝶,空,7,0.007
踊り子,舞台,蝶,女性,77,0.077
踊り子,舞台,蝶,羽,71,0.071
踊り子,舞台,蝶,飛ぶ,40,0.04
踊り子,舞台,蝶,儚さ,4,0.004
踊り子,舞台,NA,NA,27,0.027
踊り子,音楽,蝶,女性,444,0.444
踊り子,音楽,蝶,花,97,0.097
踊り子,音楽,蝶,美しさ,223,0.223
踊り子,音楽,蝶,儚さ,63,0.063
踊り子,音楽,蝶,舞う,118,0.118
踊り子,音楽,蝶,羽,14,0.014
踊り子,音楽,蝶,空,9,0.009
踊り子,音楽,蝶,飛ぶ,5,0.005
踊り子,音楽,NA,NA,27,0.027
