B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,揺れる,蝶,儚さ,404,0.404
踊り子,揺れる,蝶,美しさ,41,0.041
踊り子,揺れる,蝶,舞う,121,0.121
踊り子,揺れる,蝶,女性,83,0.083
踊り子,揺れる,蝶,花,88,0.088
踊り子,揺れる,蝶,空,50,0.05
踊り子,揺れる,蝶,羽,98,0.098
踊り子,揺れる,蝶,飛ぶ,65,0.065
踊り子,揺れる,NA,NA,50,0.05
踊り子,女性,蝶,羽,284,0.284
踊り子,女性,蝶,女性,413,0.413
踊り子,女性,蝶,儚さ,16,0.016
踊り子,女性,蝶,舞う,88,0.088
踊り子,女性,蝶,飛ぶ,42,0.042
踊り子,女性,蝶,空,46,0.046
踊り子,女性,蝶,美しさ,54,0.054
踊り子,女性,蝶,花,7,0.007
踊り子,女性,NA,NA,50,0.05
女性,揺れる,羽,儚さ,176,0.176
女性,揺れる,羽,美しさ,15,0.015
女性,揺れる,女性,舞う,121,0.121
女性,揺れる,女性,儚さ,119,0.119
女性,揺れる,儚さ,女性,9,0.009
女性,揺れる,舞う,花,11,0.011
女性,揺れる,飛ぶ,儚さ,19,0.019
女性,揺れる,羽,花,66,0.066
女性,揺れる,女性,空,50,0.05
女性,揺れる,空,女性,26,0.026
女性,揺れる,女性,羽,98,0.098
女性,揺れる,美しさ,飛ぶ,53,0.053
女性,揺れる,羽,女性,27,0.027
女性,揺れる,舞う,儚さ,74,0.074
女性,揺れる,飛ぶ,美しさ,10,0.01
女性,揺れる,女性,花,7,0.007
女性,揺れる,空,儚さ,16,0.016
女性,揺れる,女性,飛ぶ,12,0.012
女性,揺れる,女性,美しさ,6,0.006
女性,揺れる,飛ぶ,女性,11,0.011
女性,揺れる,空,花,2,0.002
女性,揺れる,儚さ,美しさ,7,0.007
女性,揺れる,舞う,美しさ,1,0.001
女性,揺れる,美しさ,女性,1,0.001
女性,揺れる,空,美しさ,2,0.002
女性,揺れる,花,女性,7,0.007
女性,揺れる,飛ぶ,花,2,0.002
女性,揺れる,舞う,女性,2,0.002
女性,揺れる,NA,NA,50,0.05
