B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,女性,蝶,女性,525,0.525
踊り子,女性,蝶,舞う,26,0.026
踊り子,女性,蝶,空,36,0.036
踊り子,女性,蝶,美しさ,110,0.11
踊り子,女性,蝶,羽,111,0.111
踊り子,女性,蝶,儚さ,21,0.021
踊り子,女性,蝶,飛ぶ,36,0.036
踊り子,女性,蝶,花,10,0.01
踊り子,女性,NA,NA,125,0.125
踊り子,回る,蝶,羽,68,0.068
踊り子,回る,蝶,花,73,0.073
踊り子,回る,蝶,空,216,0.216
踊り子,回る,蝶,儚さ,44,0.044
踊り子,回る,蝶,美しさ,40,0.04
踊り子,回る,蝶,飛ぶ,121,0.121
踊り子,回る,蝶,舞う,208,0.208
踊り子,回る,蝶,女性,105,0.105
踊り子,回る,NA,NA,125,0.125
女性,回る,女性,羽,68,0.068
女性,回る,舞う,花,12,0.012
女性,回る,女性,空,216,0.216
女性,回る,女性,儚さ,10,0.01
女性,回る,舞う,美しさ,7,0.007
女性,回る,空,美しさ,5,0.005
女性,回る,美しさ,飛ぶ,107,0.107
女性,回る,女性,舞う,208,0.208
女性,回る,羽,美しさ,8,0.008
女性,回る,羽,儚さ,31,0.031
女性,回る,女性,美しさ,1,0.001
女性,回る,儚さ,美しさ,7,0.007
女性,回る,女性,飛ぶ,14,0.014
女性,回る,空,女性,28,0.028
女性,回る,羽,花,42,0.042
女性,回る,飛ぶ,花,8,0.008
女性,回る,羽,女性,30,0.03
女性,回る,飛ぶ,女性,15,0.015
女性,回る,花,女性,10,0.01
女性,回る,飛ぶ,美しさ,12,0.012
女性,回る,美しさ,女性,3,0.003
女性,回る,空,花,3,0.003
女性,回る,舞う,女性,5,0.005
女性,回る,儚さ,女性,14,0.014
女性,回る,女性,花,8,0.008
女性,回る,舞う,儚さ,2,0.002
女性,回る,飛ぶ,儚さ,1,0.001
女性,回る,NA,NA,125,0.125
