B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,揺れる,蝶,羽,140,0.14
踊り子,揺れる,蝶,美しさ,211,0.211
踊り子,揺れる,蝶,空,32,0.032
踊り子,揺れる,蝶,舞う,83,0.083
踊り子,揺れる,蝶,儚さ,230,0.23
踊り子,揺れる,蝶,女性,212,0.212
踊り子,揺れる,蝶,花,39,0.039
踊り子,揺れる,蝶,飛ぶ,4,0.004
踊り子,揺れる,NA,NA,49,0.049
踊り子,踊り,蝶,飛ぶ,110,0.11
踊り子,踊り,蝶,舞う,417,0.417
踊り子,踊り,蝶,羽,86,0.086
踊り子,踊り,蝶,花,175,0.175
踊り子,踊り,蝶,女性,47,0.047
踊り子,踊り,蝶,美しさ,112,0.112
踊り子,踊り,蝶,儚さ,3,0.003
踊り子,踊り,蝶,空,1,0.001
踊り子,踊り,NA,NA,49,0.049
踊り,揺れる,飛ぶ,羽,98,0.098
踊り,揺れる,舞う,美しさ,187,0.187
踊り,揺れる,羽,空,14,0.014
踊り,揺れる,羽,舞う,68,0.068
踊り,揺れる,飛ぶ,儚さ,1,0.001
踊り,揺れる,舞う,女性,167,0.167
踊り,揺れる,花,儚さ,145,0.145
踊り,揺れる,女性,美しさ,10,0.01
踊り,揺れる,舞う,羽,36,0.036
踊り,揺れる,美しさ,女性,30,0.03
踊り,揺れる,花,美しさ,11,0.011
踊り,揺れる,飛ぶ,舞う,9,0.009
踊り,揺れる,舞う,空,13,0.013
踊り,揺れる,舞う,儚さ,13,0.013
踊り,揺れる,美しさ,花,10,0.01
踊り,揺れる,女性,花,29,0.029
踊り,揺れる,花,女性,14,0.014
踊り,揺れる,美しさ,儚さ,67,0.067
踊り,揺れる,羽,飛ぶ,2,0.002
踊り,揺れる,女性,舞う,4,0.004
踊り,揺れる,美しさ,羽,4,0.004
踊り,揺れる,花,羽,1,0.001
踊り,揺れる,美しさ,空,1,0.001
踊り,揺れる,儚さ,女性,1,0.001
踊り,揺れる,花,空,1,0.001
踊り,揺れる,空,羽,1,0.001
踊り,揺れる,花,飛ぶ,1,0.001
踊り,揺れる,女性,儚さ,4,0.004
踊り,揺れる,儚さ,美しさ,1,0.001
踊り,揺れる,花,舞う,2,0.002
踊り,揺れる,飛ぶ,空,2,0.002
踊り,揺れる,儚さ,空,1,0.001
踊り,揺れる,羽,美しさ,2,0.002
踊り,揺れる,舞う,飛ぶ,1,0.001
踊り,揺れる,NA,NA,49,0.049
