B_dom,B_cod,A_dom,A_cod,count,probability
スカート,回る,美しさ,女性,33,0.033
スカート,回る,美しさ,空,102,0.102
スカート,回る,女性,儚さ,107,0.107
スカート,回る,女性,花,14,0.014
スカート,回る,空,舞う,29,0.029
スカート,回る,女性,舞う,193,0.193
スカート,回る,美しさ,羽,81,0.081
スカート,回る,花,女性,1,0.001
スカート,回る,美しさ,舞う,1,0.001
スカート,回る,女性,美しさ,25,0.025
スカート,回る,空,美しさ,6,0.006
スカート,回る,羽,女性,34,0.034
スカート,回る,羽,美しさ,49,0.049
スカート,回る,女性,羽,50,0.05
スカート,回る,花,空,17,0.017
スカート,回る,儚さ,女性,29,0.029
スカート,回る,儚さ,美しさ,5,0.005
スカート,回る,舞う,花,19,0.019
スカート,回る,舞う,飛ぶ,15,0.015
スカート,回る,儚さ,空,11,0.011
スカート,回る,女性,飛ぶ,6,0.006
スカート,回る,飛ぶ,美しさ,7,0.007
スカート,回る,飛ぶ,女性,1,0.001
スカート,回る,舞う,空,5,0.005
スカート,回る,女性,空,3,0.003
スカート,回る,飛ぶ,舞う,1,0.001
スカート,回る,舞う,羽,3,0.003
スカート,回る,舞う,女性,11,0.011
スカート,回る,美しさ,飛ぶ,5,0.005
スカート,回る,美しさ,儚さ,2,0.002
スカート,回る,花,儚さ,1,0.001
スカート,回る,儚さ,花,1,0.001
スカート,回る,羽,空,2,0.002
スカート,回る,美しさ,花,1,0.001
スカート,回る,空,飛ぶ,1,0.001
スカート,回る,羽,舞う,1,0.001
スカート,回る,NA,NA,128,0.128
踊り子,スカート,蝶,美しさ,225,0.225
踊り子,スカート,蝶,女性,398,0.398
踊り子,スカート,蝶,空,36,0.036
踊り子,スカート,蝶,花,19,0.019
踊り子,スカート,蝶,羽,86,0.086
踊り子,スカート,蝶,儚さ,46,0.046
踊り子,スカート,蝶,舞う,53,0.053
踊り子,スカート,蝶,飛ぶ,9,0.009
踊り子,スカート,NA,NA,128,0.128
踊り子,回る,蝶,女性,109,0.109
踊り子,回る,蝶,空,140,0.14
踊り子,回る,蝶,儚さ,110,0.11
踊り子,回る,蝶,花,35,0.035
踊り子,回る,蝶,舞う,225,0.225
踊り子,回る,蝶,羽,134,0.134
踊り子,回る,蝶,美しさ,92,0.092
踊り子,回る,蝶,飛ぶ,27,0.027
踊り子,回る,NA,NA,128,0.128
