B_dom,B_cod,A_dom,A_cod,count,probability
回る,音楽,儚さ,舞う,41,0.041
回る,音楽,女性,羽,14,0.014
回る,音楽,女性,舞う,174,0.174
回る,音楽,飛ぶ,美しさ,49,0.049
回る,音楽,空,花,67,0.067
回る,音楽,舞う,花,90,0.09
回る,音楽,舞う,空,2,0.002
回る,音楽,羽,女性,66,0.066
回る,音楽,花,舞う,17,0.017
回る,音楽,女性,儚さ,9,0.009
回る,音楽,美しさ,舞う,89,0.089
回る,音楽,空,儚さ,11,0.011
回る,音楽,花,美しさ,1,0.001
回る,音楽,舞う,女性,17,0.017
回る,音楽,美しさ,花,3,0.003
回る,音楽,舞う,儚さ,28,0.028
回る,音楽,空,女性,18,0.018
回る,音楽,舞う,飛ぶ,10,0.01
回る,音楽,空,舞う,6,0.006
回る,音楽,羽,儚さ,4,0.004
回る,音楽,美しさ,空,10,0.01
回る,音楽,羽,空,2,0.002
回る,音楽,花,羽,9,0.009
回る,音楽,美しさ,儚さ,4,0.004
回る,音楽,女性,花,7,0.007
回る,音楽,羽,美しさ,30,0.03
回る,音楽,舞う,美しさ,2,0.002
回る,音楽,飛ぶ,女性,2,0.002
回る,音楽,女性,空,10,0.01
回る,音楽,美しさ,羽,3,0.003
回る,音楽,飛ぶ,儚さ,8,0.008
回る,音楽,羽,花,3,0.003
回る,音楽,儚さ,美しさ,2,0.002
回る,音楽,飛ぶ,花,3,0.003
回る,音楽,花,空,9,0.009
回る,音楽,花,女性,2,0.002
回る,音楽,女性,飛ぶ,2,0.002
回る,音楽,儚さ,羽,4,0.004
回る,音楽,儚さ,女性,3,0.003
回る,音楽,美しさ,飛ぶ,5,0.005
回る,音楽,花,飛ぶ,2,0.002
回る,音楽,羽,舞う,2,0.002
回る,音楽,飛ぶ,舞う,3,0.003
回る,音楽,美しさ,女性,2,0.002
回る,音楽,空,美しさ,2,0.002
回る,音楽,飛ぶ,空,1,0.001
回る,音楽,舞う,羽,1,0.001
回る,音楽,儚さ,花,1,0.001
回る,音楽,女性,美しさ,2,0.002
回る,音楽,NA,NA,148,0.148
踊り子,回る,蝶,儚さ,51,0.051
踊り子,回る,蝶,女性,218,0.218
踊り子,回る,蝶,飛ぶ,66,0.066
踊り子,回る,蝶,空,104,0.104
踊り子,回る,蝶,舞う,150,0.15
踊り子,回る,蝶,羽,107,0.107
踊り子,回る,蝶,花,40,0.04
踊り子,回る,蝶,美しさ,116,0.116
踊り子,回る,NA,NA,148,0.148
踊り子,音楽,蝶,舞う,332,0.332
踊り子,音楽,蝶,羽,31,0.031
踊り子,音楽,蝶,美しさ,88,0.088
踊り子,音楽,蝶,花,174,0.174
踊り子,音楽,蝶,空,34,0.034
踊り子,音楽,蝶,女性,110,0.11
踊り子,音楽,蝶,儚さ,64,0.064
踊り子,音楽,蝶,飛ぶ,19,0.019
踊り子,音楽,NA,NA,148,0.148
