B_dom,B_cod,A_dom,A_cod,count,probability
音楽,女性,舞う,花,245,0.245
音楽,女性,花,舞う,151,0.151
音楽,女性,女性,儚さ,77,0.077
音楽,女性,羽,美しさ,83,0.083
音楽,女性,女性,羽,5,0.005
音楽,女性,羽,女性,11,0.011
音楽,女性,美しさ,羽,199,0.199
音楽,女性,舞う,羽,20,0.02
音楽,女性,儚さ,女性,61,0.061
音楽,女性,花,女性,14,0.014
音楽,女性,花,羽,9,0.009
音楽,女性,飛ぶ,美しさ,10,0.01
音楽,女性,女性,舞う,10,0.01
音楽,女性,美しさ,女性,1,0.001
音楽,女性,美しさ,舞う,14,0.014
音楽,女性,舞う,女性,11,0.011
音楽,女性,空,美しさ,8,0.008
音楽,女性,美しさ,儚さ,11,0.011
音楽,女性,舞う,飛ぶ,6,0.006
音楽,女性,空,舞う,9,0.009
音楽,女性,美しさ,花,2,0.002
音楽,女性,美しさ,空,7,0.007
音楽,女性,女性,花,5,0.005
音楽,女性,花,空,1,0.001
音楽,女性,女性,美しさ,2,0.002
音楽,女性,NA,NA,28,0.028
踊り子,女性,蝶,花,252,0.252
踊り子,女性,蝶,舞う,184,0.184
踊り子,女性,蝶,儚さ,88,0.088
踊り子,女性,蝶,美しさ,103,0.103
踊り子,女性,蝶,羽,233,0.233
踊り子,女性,蝶,女性,98,0.098
踊り子,女性,蝶,飛ぶ,6,0.006
踊り子,女性,蝶,空,8,0.008
踊り子,女性,NA,NA,28,0.028
踊り子,音楽,蝶,舞う,282,0.282
踊り子,音楽,蝶,花,175,0.175
踊り子,音楽,蝶,女性,99,0.099
踊り子,音楽,蝶,羽,94,0.094
踊り子,音楽,蝶,美しさ,234,0.234
踊り子,音楽,蝶,儚さ,61,0.061
踊り子,音楽,蝶,飛ぶ,10,0.01
踊り子,音楽,蝶,空,17,0.017
踊り子,音楽,NA,NA,28,0.028
