B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,揺れる,蝶,儚さ,372,0.372
踊り子,揺れる,蝶,美しさ,142,0.142
踊り子,揺れる,蝶,羽,129,0.129
踊り子,揺れる,蝶,空,33,0.033
踊り子,揺れる,蝶,女性,56,0.056
踊り子,揺れる,蝶,舞う,63,0.063
踊り子,揺れる,蝶,花,37,0.037
踊り子,揺れる,蝶,飛ぶ,6,0.006
踊り子,揺れる,NA,NA,162,0.162
踊り子,回る,蝶,女性,162,0.162
踊り子,回る,蝶,舞う,187,0.187
踊り子,回る,蝶,羽,87,0.087
踊り子,回る,蝶,美しさ,155,0.155
踊り子,回る,蝶,空,116,0.116
踊り子,回る,蝶,飛ぶ,29,0.029
踊り子,回る,蝶,花,71,0.071
踊り子,回る,蝶,儚さ,31,0.031
踊り子,回る,NA,NA,162,0.162
回る,揺れる,女性,儚さ,102,0.102
回る,揺れる,舞う,儚さ,60,0.06
回る,揺れる,羽,美しさ,48,0.048
回る,揺れる,美しさ,儚さ,95,0.095
回る,揺れる,美しさ,羽,18,0.018
回る,揺れる,舞う,羽,85,0.085
回る,揺れる,舞う,空,17,0.017
回る,揺れる,空,美しさ,41,0.041
回る,揺れる,空,儚さ,58,0.058
回る,揺れる,女性,美しさ,20,0.02
回る,揺れる,羽,女性,18,0.018
回る,揺れる,空,羽,7,0.007
回る,揺れる,美しさ,女性,18,0.018
回る,揺れる,羽,儚さ,9,0.009
回る,揺れる,羽,舞う,5,0.005
回る,揺れる,飛ぶ,儚さ,10,0.01
回る,揺れる,花,羽,7,0.007
回る,揺れる,花,儚さ,38,0.038
回る,揺れる,儚さ,女性,5,0.005
回る,揺れる,女性,羽,7,0.007
回る,揺れる,花,女性,5,0.005
回る,揺れる,美しさ,舞う,9,0.009
回る,揺れる,儚さ,美しさ,15,0.015
回る,揺れる,羽,空,3,0.003
回る,揺れる,女性,舞う,14,0.014
回る,揺れる,花,美しさ,1,0.001
回る,揺れる,舞う,美しさ,8,0.008
回る,揺れる,舞う,女性,8,0.008
回る,揺れる,空,舞う,8,0.008
回る,揺れる,女性,花,14,0.014
回る,揺れる,花,舞う,17,0.017
回る,揺れる,飛ぶ,美しさ,9,0.009
回る,揺れる,美しさ,空,5,0.005
回る,揺れる,空,女性,2,0.002
回る,揺れる,儚さ,舞う,4,0.004
回る,揺れる,美しさ,花,9,0.009
回る,揺れる,舞う,花,7,0.007
回る,揺れる,飛ぶ,舞う,6,0.006
回る,揺れる,儚さ,空,3,0.003
回る,揺れる,花,空,2,0.002
回る,揺れる,女性,飛ぶ,2,0.002
回る,揺れる,飛ぶ,羽,4,0.004
回る,揺れる,羽,花,4,0.004
回る,揺れる,儚さ,花,3,0.003
回る,揺れる,花,飛ぶ,1,0.001
回る,揺れる,女性,空,3,0.003
回る,揺れる,儚さ,羽,1,0.001
回る,揺れる,舞う,飛ぶ,2,0.002
回る,揺れる,美しさ,飛ぶ,1,0.001
回る,揺れる,NA,NA,162,0.162
