B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,揺れる,蝶,女性,206,0.206
踊り子,揺れる,蝶,羽,217,0.217
踊り子,揺れる,蝶,儚さ,284,0.284
踊り子,揺れる,蝶,花,60,0.06
踊り子,揺れる,蝶,美しさ,31,0.031
踊り子,揺れる,蝶,飛ぶ,30,0.03
踊り子,揺れる,蝶,空,35,0.035
踊り子,揺れる,蝶,舞う,86,0.086
踊り子,揺れる,NA,NA,51,0.051
踊り子,夜,蝶,儚さ,312,0.312
踊り子,夜,蝶,空,511,0.511
踊り子,夜,蝶,女性,48,0.048
踊り子,夜,蝶,美しさ,43,0.043
踊り子,夜,蝶,花,3,0.003
踊り子,夜,蝶,飛ぶ,4,0.004
踊り子,夜,蝶,舞う,17,0.017
踊り子,夜,蝶,羽,11,0.011
踊り子,夜,NA,NA,51,0.051
夜,揺れる,儚さ,女性,11,0.011
夜,揺れる,空,女性,192,0.192
夜,揺れる,儚さ,羽,194,0.194
夜,揺れる,空,儚さ,243,0.243
夜,揺れる,儚さ,花,8,0.008
夜,揺れる,空,花,48,0.048
夜,揺れる,女性,美しさ,2,0.002
夜,揺れる,空,美しさ,19,0.019
夜,揺れる,儚さ,美しさ,6,0.006
夜,揺れる,女性,羽,12,0.012
夜,揺れる,儚さ,飛ぶ,20,0.02
夜,揺れる,美しさ,空,3,0.003
夜,揺れる,儚さ,舞う,52,0.052
夜,揺れる,花,飛ぶ,1,0.001
夜,揺れる,儚さ,空,21,0.021
夜,揺れる,飛ぶ,儚さ,1,0.001
夜,揺れる,美しさ,儚さ,12,0.012
夜,揺れる,空,舞う,8,0.008
夜,揺れる,美しさ,舞う,13,0.013
夜,揺れる,女性,空,11,0.011
夜,揺れる,舞う,儚さ,14,0.014
夜,揺れる,美しさ,羽,7,0.007
夜,揺れる,舞う,花,2,0.002
夜,揺れる,美しさ,飛ぶ,7,0.007
夜,揺れる,女性,舞う,13,0.013
夜,揺れる,羽,美しさ,1,0.001
夜,揺れる,女性,儚さ,8,0.008
夜,揺れる,女性,飛ぶ,2,0.002
夜,揺れる,羽,儚さ,6,0.006
夜,揺れる,飛ぶ,美しさ,3,0.003
夜,揺れる,羽,女性,2,0.002
夜,揺れる,美しさ,女性,1,0.001
夜,揺れる,羽,花,2,0.002
夜,揺れる,舞う,羽,1,0.001
夜,揺れる,花,羽,2,0.002
夜,揺れる,空,羽,1,0.001
夜,揺れる,NA,NA,51,0.051
