B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,夜,蝶,儚さ,389,0.389
踊り子,夜,蝶,空,524,0.524
踊り子,夜,蝶,飛ぶ,4,0.004
踊り子,夜,蝶,舞う,15,0.015
踊り子,夜,蝶,美しさ,29,0.029
踊り子,夜,蝶,女性,19,0.019
踊り子,夜,蝶,花,4,0.004
踊り子,夜,蝶,羽,3,0.003
踊り子,夜,NA,NA,13,0.013
踊り子,女性,蝶,羽,306,0.306
踊り子,女性,蝶,花,401,0.401
踊り子,女性,蝶,舞う,57,0.057
踊り子,女性,蝶,女性,196,0.196
踊り子,女性,蝶,美しさ,3,0.003
踊り子,女性,蝶,飛ぶ,11,0.011
踊り子,女性,蝶,空,2,0.002
踊り子,女性,蝶,儚さ,11,0.011
踊り子,女性,NA,NA,13,0.013
夜,女性,儚さ,羽,286,0.286
夜,女性,空,花,389,0.389
夜,女性,儚さ,舞う,37,0.037
夜,女性,空,女性,135,0.135
夜,女性,飛ぶ,美しさ,3,0.003
夜,女性,儚さ,女性,57,0.057
夜,女性,舞う,花,10,0.01
夜,女性,儚さ,飛ぶ,9,0.009
夜,女性,美しさ,空,1,0.001
夜,女性,女性,空,1,0.001
夜,女性,女性,舞う,7,0.007
夜,女性,花,飛ぶ,1,0.001
夜,女性,美しさ,花,1,0.001
夜,女性,舞う,儚さ,3,0.003
夜,女性,美しさ,舞う,13,0.013
夜,女性,羽,儚さ,2,0.002
夜,女性,美しさ,羽,10,0.01
夜,女性,女性,儚さ,4,0.004
夜,女性,花,女性,1,0.001
夜,女性,女性,羽,7,0.007
夜,女性,舞う,女性,1,0.001
夜,女性,舞う,羽,1,0.001
夜,女性,美しさ,儚さ,2,0.002
夜,女性,飛ぶ,女性,1,0.001
夜,女性,花,羽,2,0.002
夜,女性,羽,花,1,0.001
夜,女性,美しさ,女性,1,0.001
夜,女性,美しさ,飛ぶ,1,0.001
夜,女性,NA,NA,13,0.013
