B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,スカート,蝶,女性,865,0.865
踊り子,スカート,蝶,美しさ,91,0.091
踊り子,スカート,蝶,羽,6,0.006
踊り子,スカート,蝶,花,11,0.011
踊り子,スカート,蝶,舞う,15,0.015
踊り子,スカート,蝶,空,3,0.003
踊り子,スカート,蝶,飛ぶ,2,0.002
踊り子,スカート,NA,NA,7,0.007
踊り子,女性,蝶,美しさ,830,0.83
踊り子,女性,蝶,花,44,0.044
踊り子,女性,蝶,女性,102,0.102
踊り子,女性,蝶,飛ぶ,2,0.002
踊り子,女性,蝶,羽,4,0.004
踊り子,女性,蝶,舞う,4,0.004
踊り子,女性,蝶,儚さ,5,0.005
踊り子,女性,蝶,空,2,0.002
踊り子,女性,NA,NA,7,0.007
スカート,女性,女性,美しさ,814,0.814
スカート,女性,女性,花,44,0.044
スカート,女性,美しさ,女性,91,0.091
スカート,女性,羽,飛ぶ,2,0.002
スカート,女性,花,美しさ,9,0.009
スカート,女性,舞う,美しさ,7,0.007
スカート,女性,女性,羽,1,0.001
スカート,女性,舞う,女性,8,0.008
スカート,女性,羽,舞う,3,0.003
スカート,女性,空,羽,3,0.003
スカート,女性,羽,女性,1,0.001
スカート,女性,女性,儚さ,5,0.005
スカート,女性,女性,空,1,0.001
スカート,女性,花,女性,2,0.002
スカート,女性,飛ぶ,舞う,1,0.001
スカート,女性,飛ぶ,空,1,0.001
スカート,女性,NA,NA,7,0.007
