B_dom,B_cod,A_dom,A_cod,count,probability
スカート,舞台,羽,美しさ,7,0.007
スカート,舞台,女性,舞う,164,0.164
スカート,舞台,花,舞う,162,0.162
スカート,舞台,舞う,羽,142,0.142
スカート,舞台,女性,花,333,0.333
スカート,舞台,美しさ,羽,60,0.06
スカート,舞台,美しさ,儚さ,14,0.014
スカート,舞台,空,舞う,27,0.027
スカート,舞台,美しさ,花,4,0.004
スカート,舞台,舞う,飛ぶ,13,0.013
スカート,舞台,美しさ,舞う,3,0.003
スカート,舞台,舞う,空,1,0.001
スカート,舞台,美しさ,空,4,0.004
スカート,舞台,舞う,花,2,0.002
スカート,舞台,女性,儚さ,10,0.01
スカート,舞台,美しさ,飛ぶ,2,0.002
スカート,舞台,女性,美しさ,10,0.01
スカート,舞台,儚さ,女性,1,0.001
スカート,舞台,羽,空,1,0.001
スカート,舞台,女性,羽,8,0.008
スカート,舞台,美しさ,女性,2,0.002
スカート,舞台,飛ぶ,舞う,2,0.002
スカート,舞台,花,羽,2,0.002
スカート,舞台,空,美しさ,2,0.002
スカート,舞台,女性,飛ぶ,1,0.001
スカート,舞台,舞う,女性,3,0.003
スカート,舞台,儚さ,花,1,0.001
スカート,舞台,花,女性,2,0.002
スカート,舞台,羽,女性,1,0.001
スカート,舞台,NA,NA,16,0.016
踊り子,スカート,蝶,羽,9,0.009
踊り子,スカート,蝶,女性,526,0.526
踊り子,スカート,蝶,花,166,0.166
踊り子,スカート,蝶,舞う,161,0.161
踊り子,スカート,蝶,美しさ,89,0.089
踊り子,スカート,蝶,空,29,0.029
踊り子,スカート,蝶,儚さ,2,0.002
踊り子,スカート,蝶,飛ぶ,2,0.002
踊り子,スカート,NA,NA,16,0.016
踊り子,舞台,蝶,美しさ,19,0.019
踊り子,舞台,蝶,舞う,358,0.358
踊り子,舞台,蝶,羽,212,0.212
踊り子,舞台,蝶,花,340,0.34
踊り子,舞台,蝶,儚さ,24,0.024
踊り子,舞台,蝶,飛ぶ,16,0.016
踊り子,舞台,蝶,空,6,0.006
踊り子,舞台,蝶,女性,9,0.009
踊り子,舞台,NA,NA,16,0.016
