B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,女性,蝶,女性,450,0.45
踊り子,女性,蝶,羽,245,0.245
踊り子,女性,蝶,舞う,213,0.213
踊り子,女性,蝶,美しさ,61,0.061
踊り子,女性,蝶,花,29,0.029
踊り子,女性,NA,NA,2,0.002
踊り子,舞台,蝶,舞う,572,0.572
踊り子,舞台,蝶,飛ぶ,118,0.118
踊り子,舞台,蝶,花,207,0.207
踊り子,舞台,蝶,空,41,0.041
踊り子,舞台,蝶,羽,21,0.021
踊り子,舞台,蝶,女性,24,0.024
踊り子,舞台,蝶,美しさ,14,0.014
踊り子,舞台,蝶,儚さ,1,0.001
踊り子,舞台,NA,NA,2,0.002
舞台,女性,舞う,女性,334,0.334
舞台,女性,舞う,羽,238,0.238
舞台,女性,飛ぶ,舞う,111,0.111
舞台,女性,花,舞う,102,0.102
舞台,女性,空,美しさ,41,0.041
舞台,女性,花,女性,105,0.105
舞台,女性,羽,美しさ,17,0.017
舞台,女性,女性,花,22,0.022
舞台,女性,美しさ,花,7,0.007
舞台,女性,飛ぶ,羽,7,0.007
舞台,女性,美しさ,女性,7,0.007
舞台,女性,羽,女性,4,0.004
舞台,女性,儚さ,美しさ,1,0.001
舞台,女性,女性,美しさ,2,0.002
舞台,女性,NA,NA,2,0.002
