B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,女性,蝶,花,133,0.133
踊り子,女性,蝶,羽,244,0.244
踊り子,女性,蝶,女性,181,0.181
踊り子,女性,蝶,舞う,216,0.216
踊り子,女性,蝶,儚さ,108,0.108
踊り子,女性,蝶,飛ぶ,37,0.037
踊り子,女性,蝶,美しさ,20,0.02
踊り子,女性,蝶,空,13,0.013
踊り子,女性,NA,NA,48,0.048
踊り子,揺れる,蝶,空,45,0.045
踊り子,揺れる,蝶,女性,122,0.122
踊り子,揺れる,蝶,美しさ,103,0.103
踊り子,揺れる,蝶,羽,168,0.168
踊り子,揺れる,蝶,舞う,41,0.041
踊り子,揺れる,蝶,儚さ,431,0.431
踊り子,揺れる,蝶,花,24,0.024
踊り子,揺れる,蝶,飛ぶ,18,0.018
踊り子,揺れる,NA,NA,48,0.048
揺れる,女性,空,花,33,0.033
揺れる,女性,女性,羽,29,0.029
揺れる,女性,美しさ,羽,27,0.027
揺れる,女性,羽,花,58,0.058
揺れる,女性,舞う,花,34,0.034
揺れる,女性,儚さ,羽,174,0.174
揺れる,女性,儚さ,女性,141,0.141
揺れる,女性,羽,女性,18,0.018
揺れる,女性,美しさ,舞う,51,0.051
揺れる,女性,羽,儚さ,92,0.092
揺れる,女性,女性,舞う,66,0.066
揺れる,女性,空,女性,12,0.012
揺れる,女性,花,羽,14,0.014
揺れる,女性,儚さ,舞う,98,0.098
揺れる,女性,花,飛ぶ,7,0.007
揺れる,女性,女性,儚さ,8,0.008
揺れる,女性,美しさ,儚さ,6,0.006
揺れる,女性,飛ぶ,美しさ,17,0.017
揺れる,女性,女性,空,7,0.007
揺れる,女性,女性,美しさ,3,0.003
揺れる,女性,美しさ,飛ぶ,10,0.01
揺れる,女性,舞う,女性,4,0.004
揺れる,女性,花,女性,2,0.002
揺れる,女性,女性,花,8,0.008
揺れる,女性,儚さ,飛ぶ,18,0.018
揺れる,女性,女性,飛ぶ,1,0.001
揺れる,女性,舞う,儚さ,2,0.002
揺れる,女性,美しさ,空,6,0.006
揺れる,女性,飛ぶ,女性,1,0.001
揺れる,女性,花,舞う,1,0.001
揺れる,女性,美しさ,女性,3,0.003
揺れる,女性,舞う,飛ぶ,1,0.001
揺れる,女性,NA,NA,48,0.048
