B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,スカート,蝶,女性,644,0.644
踊り子,スカート,蝶,美しさ,281,0.281
踊り子,スカート,蝶,舞う,42,0.042
踊り子,スカート,蝶,羽,18,0.018
踊り子,スカート,蝶,飛ぶ,3,0.003
踊り子,スカート,蝶,儚さ,4,0.004
踊り子,スカート,蝶,花,3,0.003
踊り子,スカート,蝶,空,2,0.002
踊り子,スカート,NA,NA,3,0.003
踊り子,踊り,蝶,羽,292,0.292
踊り子,踊り,蝶,舞う,584,0.584
踊り子,踊り,蝶,女性,22,0.022
踊り子,踊り,蝶,儚さ,19,0.019
踊り子,踊り,蝶,飛ぶ,41,0.041
踊り子,踊り,蝶,美しさ,11,0.011
踊り子,踊り,蝶,花,22,0.022
踊り子,踊り,蝶,空,6,0.006
踊り子,踊り,NA,NA,3,0.003
スカート,踊り,女性,羽,51,0.051
スカート,踊り,女性,舞う,559,0.559
スカート,踊り,美しさ,女性,5,0.005
スカート,踊り,美しさ,羽,238,0.238
スカート,踊り,女性,儚さ,18,0.018
スカート,踊り,女性,飛ぶ,1,0.001
スカート,踊り,舞う,飛ぶ,26,0.026
スカート,踊り,美しさ,飛ぶ,14,0.014
スカート,踊り,羽,美しさ,3,0.003
スカート,踊り,舞う,花,12,0.012
スカート,踊り,女性,美しさ,5,0.005
スカート,踊り,舞う,羽,2,0.002
スカート,踊り,美しさ,舞う,18,0.018
スカート,踊り,飛ぶ,美しさ,3,0.003
スカート,踊り,羽,女性,15,0.015
スカート,踊り,女性,花,10,0.01
スカート,踊り,舞う,女性,1,0.001
スカート,踊り,美しさ,空,6,0.006
スカート,踊り,儚さ,女性,1,0.001
スカート,踊り,儚さ,舞う,3,0.003
スカート,踊り,花,舞う,2,0.002
スカート,踊り,空,舞う,2,0.002
スカート,踊り,舞う,儚さ,1,0.001
スカート,踊り,花,羽,1,0.001
スカート,踊り,NA,NA,3,0.003
