B_dom,B_cod,A_dom,A_cod,count,probability
踊り,音楽,舞う,美しさ,253,0.253
踊り,音楽,羽,舞う,123,0.123
踊り,音楽,花,美しさ,179,0.179
踊り,音楽,飛ぶ,羽,28,0.028
踊り,音楽,女性,美しさ,39,0.039
踊り,音楽,羽,飛ぶ,31,0.031
踊り,音楽,花,儚さ,14,0.014
踊り,音楽,舞う,女性,100,0.1
踊り,音楽,女性,花,35,0.035
踊り,音楽,飛ぶ,空,69,0.069
踊り,音楽,美しさ,女性,25,0.025
踊り,音楽,羽,空,3,0.003
踊り,音楽,飛ぶ,舞う,14,0.014
踊り,音楽,美しさ,羽,2,0.002
踊り,音楽,舞う,羽,4,0.004
踊り,音楽,美しさ,花,14,0.014
踊り,音楽,女性,舞う,2,0.002
踊り,音楽,舞う,空,5,0.005
踊り,音楽,美しさ,儚さ,10,0.01
踊り,音楽,儚さ,美しさ,5,0.005
踊り,音楽,舞う,飛ぶ,2,0.002
踊り,音楽,舞う,花,4,0.004
踊り,音楽,空,舞う,1,0.001
踊り,音楽,花,舞う,7,0.007
踊り,音楽,花,女性,7,0.007
踊り,音楽,羽,美しさ,1,0.001
踊り,音楽,羽,女性,1,0.001
踊り,音楽,儚さ,女性,1,0.001
踊り,音楽,空,飛ぶ,1,0.001
踊り,音楽,儚さ,舞う,1,0.001
踊り,音楽,NA,NA,19,0.019
踊り子,踊り,蝶,舞う,368,0.368
踊り子,踊り,蝶,羽,159,0.159
踊り子,踊り,蝶,花,207,0.207
踊り子,踊り,蝶,飛ぶ,111,0.111
踊り子,踊り,蝶,女性,76,0.076
踊り子,踊り,蝶,美しさ,51,0.051
踊り子,踊り,蝶,儚さ,7,0.007
踊り子,踊り,蝶,空,2,0.002
踊り子,踊り,NA,NA,19,0.019
踊り子,音楽,蝶,美しさ,477,0.477
踊り子,音楽,蝶,舞う,148,0.148
踊り子,音楽,蝶,羽,34,0.034
踊り子,音楽,蝶,飛ぶ,34,0.034
踊り子,音楽,蝶,儚さ,24,0.024
踊り子,音楽,蝶,女性,134,0.134
踊り子,音楽,蝶,花,53,0.053
踊り子,音楽,蝶,空,77,0.077
踊り子,音楽,NA,NA,19,0.019
