B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,夜,蝶,儚さ,517,0.517
踊り子,夜,蝶,空,355,0.355
踊り子,夜,蝶,美しさ,62,0.062
踊り子,夜,蝶,女性,43,0.043
踊り子,夜,蝶,飛ぶ,6,0.006
踊り子,夜,蝶,花,4,0.004
踊り子,夜,蝶,舞う,2,0.002
踊り子,夜,蝶,羽,3,0.003
踊り子,夜,NA,NA,8,0.008
踊り子,踊り,蝶,舞う,459,0.459
踊り子,踊り,蝶,飛ぶ,100,0.1
踊り子,踊り,蝶,花,236,0.236
踊り子,踊り,蝶,美しさ,110,0.11
踊り子,踊り,蝶,女性,16,0.016
踊り子,踊り,蝶,羽,68,0.068
踊り子,踊り,蝶,儚さ,3,0.003
踊り子,踊り,NA,NA,8,0.008
踊り,夜,舞う,儚さ,431,0.431
踊り,夜,飛ぶ,儚さ,54,0.054
踊り,夜,花,空,235,0.235
踊り,夜,美しさ,空,103,0.103
踊り,夜,飛ぶ,美しさ,46,0.046
踊り,夜,女性,儚さ,16,0.016
踊り,夜,羽,女性,40,0.04
踊り,夜,羽,儚さ,12,0.012
踊り,夜,羽,空,4,0.004
踊り,夜,舞う,飛ぶ,5,0.005
踊り,夜,美しさ,女性,1,0.001
踊り,夜,舞う,空,12,0.012
踊り,夜,儚さ,美しさ,2,0.002
踊り,夜,舞う,女性,2,0.002
踊り,夜,舞う,花,4,0.004
踊り,夜,羽,美しさ,12,0.012
踊り,夜,美しさ,舞う,1,0.001
踊り,夜,花,舞う,1,0.001
踊り,夜,舞う,美しさ,2,0.002
踊り,夜,美しさ,儚さ,4,0.004
踊り,夜,舞う,羽,3,0.003
踊り,夜,美しさ,飛ぶ,1,0.001
踊り,夜,儚さ,空,1,0.001
踊り,夜,NA,NA,8,0.008
