B_dom,B_cod,A_dom,A_cod,count,probability
回る,音楽,花,空,9,0.009
回る,音楽,空,舞う,6,0.006
回る,音楽,飛ぶ,美しさ,52,0.052
回る,音楽,舞う,花,97,0.097
回る,音楽,美しさ,舞う,99,0.099
回る,音楽,女性,舞う,171,0.171
回る,音楽,羽,女性,64,0.064
回る,音楽,儚さ,羽,2,0.002
回る,音楽,儚さ,舞う,35,0.035
回る,音楽,美しさ,女性,4,0.004
回る,音楽,空,花,73,0.073
回る,音楽,空,女性,25,0.025
回る,音楽,女性,儚さ,10,0.01
回る,音楽,美しさ,儚さ,4,0.004
回る,音楽,飛ぶ,花,7,0.007
回る,音楽,舞う,女性,15,0.015
回る,音楽,飛ぶ,儚さ,13,0.013
回る,音楽,舞う,儚さ,20,0.02
回る,音楽,美しさ,空,22,0.022
回る,音楽,羽,儚さ,3,0.003
回る,音楽,羽,花,3,0.003
回る,音楽,儚さ,美しさ,3,0.003
回る,音楽,花,羽,8,0.008
回る,音楽,美しさ,羽,6,0.006
回る,音楽,女性,空,14,0.014
回る,音楽,女性,花,10,0.01
回る,音楽,羽,美しさ,20,0.02
回る,音楽,空,美しさ,6,0.006
回る,音楽,舞う,美しさ,5,0.005
回る,音楽,羽,舞う,2,0.002
回る,音楽,女性,羽,11,0.011
回る,音楽,舞う,空,3,0.003
回る,音楽,飛ぶ,舞う,4,0.004
回る,音楽,空,儚さ,7,0.007
回る,音楽,舞う,羽,4,0.004
回る,音楽,女性,美しさ,3,0.003
回る,音楽,女性,飛ぶ,2,0.002
回る,音楽,舞う,飛ぶ,1,0.001
回る,音楽,儚さ,女性,6,0.006
回る,音楽,花,舞う,6,0.006
回る,音楽,花,女性,3,0.003
回る,音楽,花,飛ぶ,1,0.001
回る,音楽,美しさ,花,3,0.003
回る,音楽,飛ぶ,女性,1,0.001
回る,音楽,飛ぶ,羽,1,0.001
回る,音楽,儚さ,花,1,0.001
回る,音楽,儚さ,空,1,0.001
回る,音楽,美しさ,飛ぶ,4,0.004
回る,音楽,NA,NA,130,0.13
踊り子,回る,蝶,花,27,0.027
踊り子,回る,蝶,空,117,0.117
踊り子,回る,蝶,飛ぶ,78,0.078
踊り子,回る,蝶,舞う,145,0.145
踊り子,回る,蝶,美しさ,142,0.142
踊り子,回る,蝶,女性,221,0.221
踊り子,回る,蝶,羽,92,0.092
踊り子,回る,蝶,儚さ,48,0.048
踊り子,回る,NA,NA,130,0.13
踊り子,音楽,蝶,空,49,0.049
踊り子,音楽,蝶,舞う,323,0.323
踊り子,音楽,蝶,美しさ,89,0.089
踊り子,音楽,蝶,花,194,0.194
踊り子,音楽,蝶,女性,118,0.118
踊り子,音楽,蝶,羽,32,0.032
踊り子,音楽,蝶,儚さ,57,0.057
踊り子,音楽,蝶,飛ぶ,8,0.008
踊り子,音楽,NA,NA,130,0.13
