B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,夜,蝶,空,524,0.524
踊り子,夜,蝶,美しさ,43,0.043
踊り子,夜,蝶,儚さ,305,0.305
踊り子,夜,蝶,羽,10,0.01
踊り子,夜,蝶,女性,43,0.043
踊り子,夜,蝶,飛ぶ,9,0.009
踊り子,夜,蝶,花,6,0.006
踊り子,夜,蝶,舞う,11,0.011
踊り子,夜,NA,NA,49,0.049
踊り子,揺れる,蝶,儚さ,268,0.268
踊り子,揺れる,蝶,舞う,79,0.079
踊り子,揺れる,蝶,飛ぶ,27,0.027
踊り子,揺れる,蝶,羽,221,0.221
踊り子,揺れる,蝶,女性,225,0.225
踊り子,揺れる,蝶,花,48,0.048
踊り子,揺れる,蝶,空,34,0.034
踊り子,揺れる,蝶,美しさ,49,0.049
踊り子,揺れる,NA,NA,49,0.049
夜,揺れる,空,儚さ,218,0.218
夜,揺れる,美しさ,舞う,16,0.016
夜,揺れる,儚さ,舞う,45,0.045
夜,揺れる,儚さ,飛ぶ,23,0.023
夜,揺れる,儚さ,羽,198,0.198
夜,揺れる,空,女性,215,0.215
夜,揺れる,羽,儚さ,8,0.008
夜,揺れる,空,舞う,11,0.011
夜,揺れる,空,花,43,0.043
夜,揺れる,儚さ,空,19,0.019
夜,揺れる,女性,舞う,6,0.006
夜,揺れる,儚さ,美しさ,10,0.01
夜,揺れる,女性,空,13,0.013
夜,揺れる,女性,儚さ,12,0.012
夜,揺れる,美しさ,花,1,0.001
夜,揺れる,女性,羽,10,0.01
夜,揺れる,美しさ,飛ぶ,3,0.003
夜,揺れる,空,美しさ,34,0.034
夜,揺れる,飛ぶ,儚さ,6,0.006
夜,揺れる,美しさ,儚さ,13,0.013
夜,揺れる,儚さ,女性,7,0.007
夜,揺れる,花,羽,4,0.004
夜,揺れる,舞う,儚さ,11,0.011
夜,揺れる,儚さ,花,3,0.003
夜,揺れる,飛ぶ,舞う,1,0.001
夜,揺れる,美しさ,女性,2,0.002
夜,揺れる,花,飛ぶ,1,0.001
夜,揺れる,空,羽,3,0.003
夜,揺れる,美しさ,空,2,0.002
夜,揺れる,美しさ,羽,6,0.006
夜,揺れる,花,女性,1,0.001
夜,揺れる,羽,花,1,0.001
夜,揺れる,女性,美しさ,2,0.002
夜,揺れる,飛ぶ,美しさ,2,0.002
夜,揺れる,羽,美しさ,1,0.001
夜,揺れる,NA,NA,49,0.049
