B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,スカート,蝶,舞う,224,0.224
踊り子,スカート,蝶,女性,430,0.43
踊り子,スカート,蝶,花,53,0.053
踊り子,スカート,蝶,飛ぶ,65,0.065
踊り子,スカート,蝶,空,82,0.082
踊り子,スカート,蝶,儚さ,20,0.02
踊り子,スカート,蝶,羽,89,0.089
踊り子,スカート,蝶,美しさ,9,0.009
踊り子,スカート,NA,NA,28,0.028
踊り子,音楽,蝶,女性,251,0.251
踊り子,音楽,蝶,美しさ,135,0.135
踊り子,音楽,蝶,羽,58,0.058
踊り子,音楽,蝶,飛ぶ,63,0.063
踊り子,音楽,蝶,舞う,104,0.104
踊り子,音楽,蝶,空,200,0.2
踊り子,音楽,蝶,儚さ,92,0.092
踊り子,音楽,蝶,花,69,0.069
踊り子,音楽,NA,NA,28,0.028
音楽,スカート,女性,舞う,127,0.127
音楽,スカート,美しさ,舞う,75,0.075
音楽,スカート,羽,女性,38,0.038
音楽,スカート,飛ぶ,女性,61,0.061
音楽,スカート,舞う,花,34,0.034
音楽,スカート,空,女性,197,0.197
音楽,スカート,儚さ,飛ぶ,2,0.002
音楽,スカート,花,舞う,13,0.013
音楽,スカート,美しさ,空,8,0.008
音楽,スカート,女性,儚さ,6,0.006
音楽,スカート,羽,花,17,0.017
音楽,スカート,舞う,女性,53,0.053
音楽,スカート,舞う,羽,5,0.005
音楽,スカート,花,飛ぶ,9,0.009
音楽,スカート,舞う,儚さ,9,0.009
音楽,スカート,女性,羽,31,0.031
音楽,スカート,儚さ,羽,26,0.026
音楽,スカート,美しさ,飛ぶ,36,0.036
音楽,スカート,女性,空,68,0.068
音楽,スカート,儚さ,女性,53,0.053
音楽,スカート,儚さ,舞う,9,0.009
音楽,スカート,女性,飛ぶ,16,0.016
音楽,スカート,美しさ,女性,8,0.008
音楽,スカート,羽,儚さ,3,0.003
音楽,スカート,美しさ,羽,6,0.006
音楽,スカート,花,羽,21,0.021
音楽,スカート,花,女性,20,0.02
音楽,スカート,花,空,6,0.006
音楽,スカート,舞う,飛ぶ,2,0.002
音楽,スカート,空,美しさ,2,0.002
音楽,スカート,飛ぶ,美しさ,2,0.002
音楽,スカート,儚さ,美しさ,2,0.002
音楽,スカート,女性,美しさ,2,0.002
音楽,スカート,女性,花,1,0.001
音楽,スカート,美しさ,儚さ,2,0.002
音楽,スカート,舞う,美しさ,1,0.001
音楽,スカート,空,花,1,0.001
音楽,スカート,NA,NA,28,0.028
