B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,女性,蝶,儚さ,121,0.121
踊り子,女性,蝶,花,319,0.319
踊り子,女性,蝶,羽,125,0.125
踊り子,女性,蝶,舞う,121,0.121
踊り子,女性,蝶,飛ぶ,29,0.029
踊り子,女性,蝶,美しさ,61,0.061
踊り子,女性,蝶,女性,79,0.079
踊り子,女性,蝶,空,18,0.018
踊り子,女性,NA,NA,127,0.127
踊り子,回る,蝶,羽,148,0.148
踊り子,回る,蝶,舞う,130,0.13
踊り子,回る,蝶,女性,164,0.164
踊り子,回る,蝶,空,195,0.195
踊り子,回る,蝶,美しさ,93,0.093
踊り子,回る,蝶,飛ぶ,60,0.06
踊り子,回る,蝶,花,37,0.037
踊り子,回る,蝶,儚さ,46,0.046
踊り子,回る,NA,NA,127,0.127
回る,女性,羽,儚さ,82,0.082
回る,女性,舞う,花,96,0.096
回る,女性,女性,羽,57,0.057
回る,女性,空,花,153,0.153
回る,女性,美しさ,舞う,42,0.042
回る,女性,女性,舞う,65,0.065
回る,女性,女性,飛ぶ,4,0.004
回る,女性,美しさ,飛ぶ,15,0.015
回る,女性,飛ぶ,美しさ,56,0.056
回る,女性,女性,美しさ,5,0.005
回る,女性,美しさ,花,6,0.006
回る,女性,舞う,儚さ,21,0.021
回る,女性,花,羽,17,0.017
回る,女性,花,飛ぶ,10,0.01
回る,女性,美しさ,羽,19,0.019
回る,女性,空,女性,42,0.042
回る,女性,儚さ,舞う,10,0.01
回る,女性,儚さ,羽,26,0.026
回る,女性,美しさ,女性,2,0.002
回る,女性,儚さ,女性,10,0.01
回る,女性,羽,花,53,0.053
回る,女性,美しさ,儚さ,4,0.004
回る,女性,美しさ,空,5,0.005
回る,女性,女性,空,12,0.012
回る,女性,花,女性,5,0.005
回る,女性,花,舞う,4,0.004
回る,女性,羽,女性,13,0.013
回る,女性,女性,儚さ,13,0.013
回る,女性,飛ぶ,花,3,0.003
回る,女性,女性,花,8,0.008
回る,女性,舞う,女性,7,0.007
回る,女性,舞う,羽,6,0.006
回る,女性,飛ぶ,儚さ,1,0.001
回る,女性,花,空,1,0.001
回る,女性,NA,NA,127,0.127
