B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,舞台,蝶,羽,113,0.113
踊り子,舞台,蝶,花,301,0.301
踊り子,舞台,蝶,飛ぶ,16,0.016
踊り子,舞台,蝶,舞う,338,0.338
踊り子,舞台,蝶,美しさ,42,0.042
踊り子,舞台,蝶,空,10,0.01
踊り子,舞台,蝶,女性,42,0.042
踊り子,舞台,蝶,儚さ,7,0.007
踊り子,舞台,NA,NA,131,0.131
踊り子,回る,蝶,舞う,169,0.169
踊り子,回る,蝶,美しさ,130,0.13
踊り子,回る,蝶,女性,206,0.206
踊り子,回る,蝶,空,103,0.103
踊り子,回る,蝶,飛ぶ,89,0.089
踊り子,回る,蝶,儚さ,39,0.039
踊り子,回る,蝶,羽,61,0.061
踊り子,回る,蝶,花,72,0.072
踊り子,回る,NA,NA,131,0.131
回る,舞台,舞う,羽,83,0.083
回る,舞台,美しさ,花,73,0.073
回る,舞台,舞う,飛ぶ,12,0.012
回る,舞台,女性,花,153,0.153
回る,舞台,空,舞う,74,0.074
回る,舞台,空,美しさ,22,0.022
回る,舞台,飛ぶ,舞う,85,0.085
回る,舞台,儚さ,舞う,3,0.003
回る,舞台,羽,舞う,47,0.047
回る,舞台,花,舞う,66,0.066
回る,舞台,儚さ,花,26,0.026
回る,舞台,儚さ,空,1,0.001
回る,舞台,花,羽,2,0.002
回る,舞台,舞う,花,47,0.047
回る,舞台,舞う,女性,21,0.021
回る,舞台,女性,飛ぶ,1,0.001
回る,舞台,美しさ,儚さ,5,0.005
回る,舞台,羽,美しさ,7,0.007
回る,舞台,美しさ,羽,18,0.018
回る,舞台,女性,羽,6,0.006
回る,舞台,空,飛ぶ,1,0.001
回る,舞台,女性,舞う,41,0.041
回る,舞台,美しさ,舞う,22,0.022
回る,舞台,花,女性,4,0.004
回る,舞台,羽,空,2,0.002
回る,舞台,舞う,美しさ,2,0.002
回る,舞台,女性,空,1,0.001
回る,舞台,美しさ,女性,10,0.01
回る,舞台,空,女性,2,0.002
回る,舞台,儚さ,美しさ,8,0.008
回る,舞台,飛ぶ,美しさ,1,0.001
回る,舞台,舞う,空,4,0.004
回る,舞台,羽,女性,4,0.004
回る,舞台,飛ぶ,羽,2,0.002
回る,舞台,女性,美しさ,2,0.002
回る,舞台,美しさ,空,1,0.001
回る,舞台,女性,儚さ,2,0.002
回る,舞台,儚さ,女性,1,0.001
回る,舞台,飛ぶ,空,1,0.001
回る,舞台,空,花,2,0.002
回る,舞台,空,羽,2,0.002
回る,舞台,美しさ,飛ぶ,1,0.001
回る,舞台,羽,飛ぶ,1,0.001
回る,舞台,NA,NA,131,0.131
