B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,スカート,蝶,女性,411,0.411
踊り子,スカート,蝶,舞う,237,0.237
踊り子,スカート,蝶,飛ぶ,78,0.078
踊り子,スカート,蝶,美しさ,11,0.011
踊り子,スカート,蝶,羽,68,0.068
踊り子,スカート,蝶,花,62,0.062
踊り子,スカート,蝶,空,79,0.079
踊り子,スカート,蝶,儚さ,35,0.035
踊り子,スカート,NA,NA,19,0.019
踊り子,音楽,蝶,空,209,0.209
踊り子,音楽,蝶,女性,248,0.248
踊り子,音楽,蝶,美しさ,161,0.161
踊り子,音楽,蝶,飛ぶ,61,0.061
踊り子,音楽,蝶,舞う,127,0.127
踊り子,音楽,蝶,花,60,0.06
踊り子,音楽,蝶,羽,55,0.055
踊り子,音楽,蝶,儚さ,60,0.06
踊り子,音楽,NA,NA,19,0.019
音楽,スカート,空,女性,207,0.207
音楽,スカート,女性,舞う,125,0.125
音楽,スカート,美しさ,舞う,88,0.088
音楽,スカート,美しさ,飛ぶ,39,0.039
音楽,スカート,飛ぶ,女性,57,0.057
音楽,スカート,舞う,美しさ,4,0.004
音楽,スカート,花,舞う,11,0.011
音楽,スカート,女性,羽,29,0.029
音楽,スカート,羽,花,18,0.018
音楽,スカート,舞う,女性,55,0.055
音楽,スカート,花,女性,19,0.019
音楽,スカート,女性,空,62,0.062
音楽,スカート,舞う,儚さ,21,0.021
音楽,スカート,儚さ,女性,31,0.031
音楽,スカート,羽,女性,31,0.031
音楽,スカート,女性,花,3,0.003
音楽,スカート,花,飛ぶ,10,0.01
音楽,スカート,舞う,花,39,0.039
音楽,スカート,花,空,4,0.004
音楽,スカート,舞う,羽,4,0.004
音楽,スカート,儚さ,羽,11,0.011
音楽,スカート,女性,儚さ,7,0.007
音楽,スカート,美しさ,女性,11,0.011
音楽,スカート,儚さ,飛ぶ,4,0.004
音楽,スカート,羽,空,1,0.001
音楽,スカート,女性,飛ぶ,21,0.021
音楽,スカート,飛ぶ,美しさ,3,0.003
音楽,スカート,美しさ,羽,8,0.008
音楽,スカート,美しさ,空,12,0.012
音楽,スカート,舞う,飛ぶ,4,0.004
音楽,スカート,儚さ,舞う,12,0.012
音楽,スカート,花,羽,16,0.016
音楽,スカート,美しさ,儚さ,3,0.003
音楽,スカート,羽,儚さ,4,0.004
音楽,スカート,儚さ,美しさ,2,0.002
音楽,スカート,女性,美しさ,1,0.001
音楽,スカート,空,美しさ,1,0.001
音楽,スカート,空,花,1,0.001
音楽,スカート,飛ぶ,花,1,0.001
音楽,スカート,羽,舞う,1,0.001
音楽,スカート,NA,NA,19,0.019
