B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,スカート,蝶,女性,863,0.863
踊り子,スカート,蝶,美しさ,100,0.1
踊り子,スカート,蝶,舞う,19,0.019
踊り子,スカート,蝶,儚さ,4,0.004
踊り子,スカート,蝶,花,9,0.009
踊り子,スカート,蝶,空,2,0.002
踊り子,スカート,蝶,飛ぶ,1,0.001
踊り子,スカート,蝶,羽,1,0.001
踊り子,スカート,NA,NA,1,0.001
踊り子,女性,蝶,美しさ,804,0.804
踊り子,女性,蝶,舞う,73,0.073
踊り子,女性,蝶,女性,78,0.078
踊り子,女性,蝶,花,33,0.033
踊り子,女性,蝶,羽,6,0.006
踊り子,女性,蝶,飛ぶ,2,0.002
踊り子,女性,蝶,儚さ,2,0.002
踊り子,女性,蝶,空,1,0.001
踊り子,女性,NA,NA,1,0.001
女性,スカート,美しさ,女性,804,0.804
女性,スカート,舞う,女性,35,0.035
女性,スカート,女性,美しさ,64,0.064
女性,スカート,女性,舞う,4,0.004
女性,スカート,花,舞う,9,0.009
女性,スカート,舞う,美しさ,36,0.036
女性,スカート,花,女性,21,0.021
女性,スカート,花,儚さ,3,0.003
女性,スカート,羽,女性,1,0.001
女性,スカート,女性,花,9,0.009
女性,スカート,飛ぶ,空,1,0.001
女性,スカート,羽,舞う,5,0.005
女性,スカート,儚さ,女性,2,0.002
女性,スカート,空,飛ぶ,1,0.001
女性,スカート,飛ぶ,舞う,1,0.001
女性,スカート,舞う,空,1,0.001
女性,スカート,舞う,羽,1,0.001
女性,スカート,女性,儚さ,1,0.001
女性,スカート,NA,NA,1,0.001
