B_dom,B_cod,A_dom,A_cod,count,probability
揺れる,女性,儚さ,羽,158,0.158
揺れる,女性,女性,羽,43,0.043
揺れる,女性,儚さ,舞う,104,0.104
揺れる,女性,美しさ,羽,26,0.026
揺れる,女性,女性,舞う,50,0.05
揺れる,女性,羽,花,58,0.058
揺れる,女性,美しさ,舞う,50,0.05
揺れる,女性,儚さ,女性,141,0.141
揺れる,女性,舞う,花,40,0.04
揺れる,女性,儚さ,飛ぶ,8,0.008
揺れる,女性,美しさ,儚さ,16,0.016
揺れる,女性,花,羽,13,0.013
揺れる,女性,空,花,32,0.032
揺れる,女性,羽,儚さ,78,0.078
揺れる,女性,空,女性,16,0.016
揺れる,女性,女性,空,9,0.009
揺れる,女性,羽,女性,17,0.017
揺れる,女性,美しさ,空,3,0.003
揺れる,女性,花,女性,6,0.006
揺れる,女性,女性,儚さ,7,0.007
揺れる,女性,飛ぶ,美しさ,18,0.018
揺れる,女性,花,舞う,8,0.008
揺れる,女性,女性,花,7,0.007
揺れる,女性,女性,美しさ,2,0.002
揺れる,女性,舞う,飛ぶ,1,0.001
揺れる,女性,美しさ,花,5,0.005
揺れる,女性,美しさ,飛ぶ,11,0.011
揺れる,女性,花,空,1,0.001
揺れる,女性,花,飛ぶ,5,0.005
揺れる,女性,飛ぶ,花,2,0.002
揺れる,女性,舞う,女性,1,0.001
揺れる,女性,舞う,儚さ,6,0.006
揺れる,女性,美しさ,女性,4,0.004
揺れる,女性,女性,飛ぶ,2,0.002
揺れる,女性,舞う,羽,1,0.001
揺れる,女性,NA,NA,51,0.051
踊り子,揺れる,蝶,儚さ,411,0.411
踊り子,揺れる,蝶,女性,120,0.12
踊り子,揺れる,蝶,美しさ,115,0.115
踊り子,揺れる,蝶,羽,153,0.153
踊り子,揺れる,蝶,舞う,49,0.049
踊り子,揺れる,蝶,花,33,0.033
踊り子,揺れる,蝶,空,48,0.048
踊り子,揺れる,蝶,飛ぶ,20,0.02
踊り子,揺れる,NA,NA,51,0.051
踊り子,女性,蝶,羽,241,0.241
踊り子,女性,蝶,舞う,212,0.212
踊り子,女性,蝶,花,144,0.144
踊り子,女性,蝶,女性,185,0.185
踊り子,女性,蝶,飛ぶ,27,0.027
踊り子,女性,蝶,儚さ,107,0.107
踊り子,女性,蝶,空,13,0.013
踊り子,女性,蝶,美しさ,20,0.02
踊り子,女性,NA,NA,51,0.051
