B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,回る,蝶,舞う,143,0.143
踊り子,回る,蝶,飛ぶ,27,0.027
踊り子,回る,蝶,美しさ,226,0.226
踊り子,回る,蝶,女性,216,0.216
踊り子,回る,蝶,空,97,0.097
踊り子,回る,蝶,羽,103,0.103
踊り子,回る,蝶,花,49,0.049
踊り子,回る,蝶,儚さ,25,0.025
踊り子,回る,NA,NA,114,0.114
踊り子,踊り,蝶,羽,134,0.134
踊り子,踊り,蝶,舞う,424,0.424
踊り子,踊り,蝶,空,7,0.007
踊り子,踊り,蝶,飛ぶ,126,0.126
踊り子,踊り,蝶,花,66,0.066
踊り子,踊り,蝶,女性,74,0.074
踊り子,踊り,蝶,美しさ,54,0.054
踊り子,踊り,蝶,儚さ,1,0.001
踊り子,踊り,NA,NA,114,0.114
踊り,回る,羽,舞う,93,0.093
踊り,回る,舞う,飛ぶ,10,0.01
踊り,回る,舞う,美しさ,180,0.18
踊り,回る,羽,飛ぶ,14,0.014
踊り,回る,空,舞う,3,0.003
踊り,回る,舞う,女性,170,0.17
踊り,回る,飛ぶ,空,42,0.042
踊り,回る,花,女性,18,0.018
踊り,回る,舞う,空,29,0.029
踊り,回る,飛ぶ,羽,60,0.06
踊り,回る,飛ぶ,舞う,24,0.024
踊り,回る,女性,花,39,0.039
踊り,回る,羽,空,25,0.025
踊り,回る,女性,舞う,12,0.012
踊り,回る,舞う,羽,32,0.032
踊り,回る,花,羽,5,0.005
踊り,回る,花,美しさ,21,0.021
踊り,回る,花,儚さ,12,0.012
踊り,回る,女性,美しさ,22,0.022
踊り,回る,花,舞う,8,0.008
踊り,回る,美しさ,儚さ,9,0.009
踊り,回る,美しさ,女性,28,0.028
踊り,回る,羽,美しさ,2,0.002
踊り,回る,美しさ,花,10,0.01
踊り,回る,舞う,儚さ,3,0.003
踊り,回る,儚さ,美しさ,1,0.001
踊り,回る,美しさ,羽,4,0.004
踊り,回る,美しさ,舞う,3,0.003
踊り,回る,女性,儚さ,1,0.001
踊り,回る,空,飛ぶ,2,0.002
踊り,回る,空,羽,2,0.002
踊り,回る,花,飛ぶ,1,0.001
踊り,回る,花,空,1,0.001
踊り,回る,NA,NA,114,0.114
