B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,スカート,蝶,女性,858,0.858
踊り子,スカート,蝶,羽,43,0.043
踊り子,スカート,蝶,舞う,38,0.038
踊り子,スカート,蝶,花,5,0.005
踊り子,スカート,蝶,飛ぶ,28,0.028
踊り子,スカート,蝶,儚さ,2,0.002
踊り子,スカート,蝶,美しさ,3,0.003
踊り子,スカート,蝶,空,9,0.009
踊り子,スカート,NA,NA,14,0.014
踊り子,夜,蝶,空,707,0.707
踊り子,夜,蝶,儚さ,189,0.189
踊り子,夜,蝶,女性,22,0.022
踊り子,夜,蝶,飛ぶ,21,0.021
踊り子,夜,蝶,羽,5,0.005
踊り子,夜,蝶,美しさ,35,0.035
踊り子,夜,蝶,花,4,0.004
踊り子,夜,蝶,舞う,3,0.003
踊り子,夜,NA,NA,14,0.014
夜,スカート,空,女性,701,0.701
夜,スカート,儚さ,女性,117,0.117
夜,スカート,儚さ,羽,39,0.039
夜,スカート,女性,舞う,11,0.011
夜,スカート,儚さ,花,2,0.002
夜,スカート,飛ぶ,女性,21,0.021
夜,スカート,儚さ,飛ぶ,20,0.02
夜,スカート,羽,女性,4,0.004
夜,スカート,空,儚さ,2,0.002
夜,スカート,儚さ,舞う,8,0.008
夜,スカート,空,美しさ,2,0.002
夜,スカート,美しさ,舞う,17,0.017
夜,スカート,美しさ,女性,11,0.011
夜,スカート,羽,花,1,0.001
夜,スカート,女性,美しさ,1,0.001
夜,スカート,空,花,2,0.002
夜,スカート,美しさ,飛ぶ,5,0.005
夜,スカート,女性,羽,1,0.001
夜,スカート,花,舞う,2,0.002
夜,スカート,女性,飛ぶ,3,0.003
夜,スカート,女性,空,6,0.006
夜,スカート,儚さ,空,3,0.003
夜,スカート,舞う,女性,3,0.003
夜,スカート,美しさ,羽,2,0.002
夜,スカート,花,羽,1,0.001
夜,スカート,花,女性,1,0.001
夜,スカート,NA,NA,14,0.014
