B_dom,B_cod,A_dom,A_cod,count,probability
揺れる,舞台,女性,舞う,99,0.099
揺れる,舞台,儚さ,飛ぶ,100,0.1
揺れる,舞台,舞う,花,15,0.015
揺れる,舞台,美しさ,舞う,71,0.071
揺れる,舞台,儚さ,羽,116,0.116
揺れる,舞台,空,花,27,0.027
揺れる,舞台,羽,花,102,0.102
揺れる,舞台,儚さ,舞う,156,0.156
揺れる,舞台,花,飛ぶ,19,0.019
揺れる,舞台,羽,女性,14,0.014
揺れる,舞台,女性,飛ぶ,8,0.008
揺れる,舞台,美しさ,飛ぶ,56,0.056
揺れる,舞台,美しさ,空,9,0.009
揺れる,舞台,儚さ,女性,26,0.026
揺れる,舞台,花,舞う,12,0.012
揺れる,舞台,儚さ,美しさ,2,0.002
揺れる,舞台,女性,空,7,0.007
揺れる,舞台,女性,羽,8,0.008
揺れる,舞台,美しさ,花,2,0.002
揺れる,舞台,舞う,女性,4,0.004
揺れる,舞台,羽,儚さ,19,0.019
揺れる,舞台,花,羽,7,0.007
揺れる,舞台,飛ぶ,花,10,0.01
揺れる,舞台,飛ぶ,美しさ,3,0.003
揺れる,舞台,舞う,儚さ,1,0.001
揺れる,舞台,羽,舞う,3,0.003
揺れる,舞台,舞う,美しさ,2,0.002
揺れる,舞台,舞う,飛ぶ,12,0.012
揺れる,舞台,儚さ,花,6,0.006
揺れる,舞台,羽,美しさ,2,0.002
揺れる,舞台,美しさ,羽,6,0.006
揺れる,舞台,空,女性,5,0.005
揺れる,舞台,舞う,羽,2,0.002
揺れる,舞台,儚さ,空,4,0.004
揺れる,舞台,花,空,1,0.001
揺れる,舞台,美しさ,女性,1,0.001
揺れる,舞台,羽,空,1,0.001
揺れる,舞台,花,女性,1,0.001
揺れる,舞台,女性,美しさ,1,0.001
揺れる,舞台,NA,NA,60,0.06
踊り子,揺れる,蝶,女性,123,0.123
踊り子,揺れる,蝶,儚さ,410,0.41
踊り子,揺れる,蝶,舞う,36,0.036
踊り子,揺れる,蝶,美しさ,145,0.145
踊り子,揺れる,蝶,空,32,0.032
踊り子,揺れる,蝶,羽,141,0.141
踊り子,揺れる,蝶,花,40,0.04
踊り子,揺れる,蝶,飛ぶ,13,0.013
踊り子,揺れる,NA,NA,60,0.06
踊り子,舞台,蝶,舞う,341,0.341
踊り子,舞台,蝶,飛ぶ,195,0.195
踊り子,舞台,蝶,花,162,0.162
踊り子,舞台,蝶,羽,139,0.139
踊り子,舞台,蝶,女性,51,0.051
踊り子,舞台,蝶,空,22,0.022
踊り子,舞台,蝶,美しさ,10,0.01
踊り子,舞台,蝶,儚さ,20,0.02
踊り子,舞台,NA,NA,60,0.06
