B_dom,B_cod,A_dom,A_cod,count,probability
揺れる,音楽,羽,女性,85,0.085
揺れる,音楽,女性,舞う,81,0.081
揺れる,音楽,儚さ,舞う,238,0.238
揺れる,音楽,儚さ,女性,76,0.076
揺れる,音楽,舞う,花,51,0.051
揺れる,音楽,美しさ,羽,4,0.004
揺れる,音楽,空,花,10,0.01
揺れる,音楽,美しさ,舞う,116,0.116
揺れる,音楽,儚さ,羽,40,0.04
揺れる,音楽,舞う,女性,7,0.007
揺れる,音楽,舞う,儚さ,12,0.012
揺れる,音楽,飛ぶ,儚さ,2,0.002
揺れる,音楽,舞う,空,5,0.005
揺れる,音楽,女性,空,3,0.003
揺れる,音楽,女性,花,2,0.002
揺れる,音楽,女性,儚さ,6,0.006
揺れる,音楽,飛ぶ,美しさ,22,0.022
揺れる,音楽,空,女性,5,0.005
揺れる,音楽,羽,美しさ,17,0.017
揺れる,音楽,儚さ,花,12,0.012
揺れる,音楽,美しさ,空,10,0.01
揺れる,音楽,羽,花,3,0.003
揺れる,音楽,花,羽,12,0.012
揺れる,音楽,女性,美しさ,3,0.003
揺れる,音楽,儚さ,空,13,0.013
揺れる,音楽,儚さ,美しさ,32,0.032
揺れる,音楽,空,儚さ,5,0.005
揺れる,音楽,羽,儚さ,5,0.005
揺れる,音楽,花,舞う,14,0.014
揺れる,音楽,美しさ,女性,5,0.005
揺れる,音楽,女性,羽,2,0.002
揺れる,音楽,舞う,美しさ,4,0.004
揺れる,音楽,美しさ,花,2,0.002
揺れる,音楽,空,美しさ,3,0.003
揺れる,音楽,花,空,3,0.003
揺れる,音楽,花,儚さ,2,0.002
揺れる,音楽,飛ぶ,舞う,3,0.003
揺れる,音楽,美しさ,飛ぶ,2,0.002
揺れる,音楽,美しさ,儚さ,2,0.002
揺れる,音楽,儚さ,飛ぶ,7,0.007
揺れる,音楽,空,舞う,2,0.002
揺れる,音楽,飛ぶ,花,2,0.002
揺れる,音楽,飛ぶ,女性,2,0.002
揺れる,音楽,羽,空,1,0.001
揺れる,音楽,花,飛ぶ,2,0.002
揺れる,音楽,羽,舞う,2,0.002
揺れる,音楽,NA,NA,63,0.063
踊り子,揺れる,蝶,羽,113,0.113
踊り子,揺れる,蝶,女性,97,0.097
踊り子,揺れる,蝶,儚さ,418,0.418
踊り子,揺れる,蝶,舞う,79,0.079
踊り子,揺れる,蝶,美しさ,141,0.141
踊り子,揺れる,蝶,空,25,0.025
踊り子,揺れる,蝶,飛ぶ,31,0.031
踊り子,揺れる,蝶,花,33,0.033
踊り子,揺れる,NA,NA,63,0.063
踊り子,音楽,蝶,女性,180,0.18
踊り子,音楽,蝶,舞う,456,0.456
踊り子,音楽,蝶,花,82,0.082
踊り子,音楽,蝶,羽,58,0.058
踊り子,音楽,蝶,儚さ,34,0.034
踊り子,音楽,蝶,空,35,0.035
踊り子,音楽,蝶,美しさ,81,0.081
踊り子,音楽,蝶,飛ぶ,11,0.011
踊り子,音楽,NA,NA,63,0.063
