B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,女性,蝶,女性,416,0.416
踊り子,女性,蝶,羽,262,0.262
踊り子,女性,蝶,空,61,0.061
踊り子,女性,蝶,美しさ,51,0.051
踊り子,女性,蝶,舞う,108,0.108
踊り子,女性,蝶,飛ぶ,43,0.043
踊り子,女性,蝶,花,3,0.003
踊り子,女性,蝶,儚さ,17,0.017
踊り子,女性,NA,NA,39,0.039
踊り子,揺れる,蝶,儚さ,405,0.405
踊り子,揺れる,蝶,羽,106,0.106
踊り子,揺れる,蝶,花,94,0.094
踊り子,揺れる,蝶,舞う,119,0.119
踊り子,揺れる,蝶,空,60,0.06
踊り子,揺れる,蝶,飛ぶ,57,0.057
踊り子,揺れる,蝶,女性,83,0.083
踊り子,揺れる,蝶,美しさ,37,0.037
踊り子,揺れる,NA,NA,39,0.039
女性,揺れる,女性,儚さ,112,0.112
女性,揺れる,羽,儚さ,169,0.169
女性,揺れる,空,儚さ,20,0.02
女性,揺れる,女性,羽,106,0.106
女性,揺れる,羽,花,62,0.062
女性,揺れる,女性,舞う,119,0.119
女性,揺れる,女性,空,60,0.06
女性,揺れる,美しさ,飛ぶ,50,0.05
女性,揺れる,舞う,儚さ,93,0.093
女性,揺れる,飛ぶ,女性,14,0.014
女性,揺れる,羽,女性,25,0.025
女性,揺れる,空,女性,33,0.033
女性,揺れる,舞う,花,12,0.012
女性,揺れる,飛ぶ,儚さ,11,0.011
女性,揺れる,羽,美しさ,6,0.006
女性,揺れる,女性,花,9,0.009
女性,揺れる,舞う,美しさ,1,0.001
女性,揺れる,花,女性,3,0.003
女性,揺れる,儚さ,女性,5,0.005
女性,揺れる,儚さ,美しさ,12,0.012
女性,揺れる,飛ぶ,美しさ,11,0.011
女性,揺れる,舞う,女性,2,0.002
女性,揺れる,空,美しさ,4,0.004
女性,揺れる,飛ぶ,花,7,0.007
女性,揺れる,女性,飛ぶ,7,0.007
女性,揺れる,女性,美しさ,3,0.003
女性,揺れる,空,花,4,0.004
女性,揺れる,美しさ,女性,1,0.001
女性,揺れる,NA,NA,39,0.039
