B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,女性,蝶,女性,71,0.071
踊り子,女性,蝶,美しさ,802,0.802
踊り子,女性,蝶,舞う,66,0.066
踊り子,女性,蝶,羽,9,0.009
踊り子,女性,蝶,花,38,0.038
踊り子,女性,蝶,飛ぶ,3,0.003
踊り子,女性,蝶,空,1,0.001
踊り子,女性,蝶,儚さ,4,0.004
踊り子,女性,NA,NA,6,0.006
踊り子,スカート,蝶,美しさ,95,0.095
踊り子,スカート,蝶,女性,867,0.867
踊り子,スカート,蝶,花,13,0.013
踊り子,スカート,蝶,舞う,11,0.011
踊り子,スカート,蝶,飛ぶ,4,0.004
踊り子,スカート,蝶,羽,4,0.004
踊り子,スカート,NA,NA,6,0.006
女性,スカート,女性,美しさ,57,0.057
女性,スカート,美しさ,女性,800,0.8
女性,スカート,女性,花,13,0.013
女性,スカート,舞う,美しさ,38,0.038
女性,スカート,舞う,女性,28,0.028
女性,スカート,羽,舞う,5,0.005
女性,スカート,花,女性,35,0.035
女性,スカート,飛ぶ,舞う,2,0.002
女性,スカート,羽,飛ぶ,4,0.004
女性,スカート,花,羽,1,0.001
女性,スカート,空,舞う,1,0.001
女性,スカート,美しさ,羽,2,0.002
女性,スカート,花,舞う,2,0.002
女性,スカート,儚さ,女性,4,0.004
女性,スカート,女性,舞う,1,0.001
女性,スカート,飛ぶ,羽,1,0.001
女性,スカート,NA,NA,6,0.006
