B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,夜,蝶,空,481,0.481
踊り子,夜,蝶,儚さ,442,0.442
踊り子,夜,蝶,美しさ,30,0.03
踊り子,夜,蝶,女性,23,0.023
踊り子,夜,蝶,羽,5,0.005
踊り子,夜,蝶,舞う,6,0.006
踊り子,夜,蝶,飛ぶ,3,0.003
踊り子,夜,NA,NA,10,0.01
踊り子,女性,蝶,花,353,0.353
踊り子,女性,蝶,羽,325,0.325
踊り子,女性,蝶,女性,219,0.219
踊り子,女性,蝶,飛ぶ,14,0.014
踊り子,女性,蝶,儚さ,6,0.006
踊り子,女性,蝶,舞う,68,0.068
踊り子,女性,蝶,美しさ,3,0.003
踊り子,女性,蝶,空,2,0.002
踊り子,女性,NA,NA,10,0.01
夜,女性,空,花,339,0.339
夜,女性,儚さ,羽,308,0.308
夜,女性,儚さ,女性,76,0.076
夜,女性,空,女性,142,0.142
夜,女性,儚さ,飛ぶ,12,0.012
夜,女性,美しさ,儚さ,3,0.003
夜,女性,美しさ,羽,11,0.011
夜,女性,女性,舞う,13,0.013
夜,女性,儚さ,舞う,46,0.046
夜,女性,美しさ,舞う,9,0.009
夜,女性,女性,花,3,0.003
夜,女性,羽,儚さ,2,0.002
夜,女性,舞う,花,5,0.005
夜,女性,美しさ,花,4,0.004
夜,女性,舞う,儚さ,1,0.001
夜,女性,羽,女性,1,0.001
夜,女性,飛ぶ,美しさ,3,0.003
夜,女性,女性,羽,6,0.006
夜,女性,美しさ,空,1,0.001
夜,女性,羽,花,2,0.002
夜,女性,美しさ,飛ぶ,2,0.002
夜,女性,女性,空,1,0.001
夜,女性,NA,NA,10,0.01
