B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,女性,蝶,花,386,0.386
踊り子,女性,蝶,女性,208,0.208
踊り子,女性,蝶,羽,302,0.302
踊り子,女性,蝶,舞う,69,0.069
踊り子,女性,蝶,儚さ,8,0.008
踊り子,女性,蝶,飛ぶ,11,0.011
踊り子,女性,蝶,空,3,0.003
踊り子,女性,蝶,美しさ,5,0.005
踊り子,女性,NA,NA,8,0.008
踊り子,夜,蝶,空,524,0.524
踊り子,夜,蝶,儚さ,414,0.414
踊り子,夜,蝶,花,4,0.004
踊り子,夜,蝶,美しさ,28,0.028
踊り子,夜,蝶,舞う,6,0.006
踊り子,夜,蝶,羽,1,0.001
踊り子,夜,蝶,女性,10,0.01
踊り子,夜,蝶,飛ぶ,5,0.005
踊り子,夜,NA,NA,8,0.008
夜,女性,空,花,380,0.38
夜,女性,空,女性,144,0.144
夜,女性,儚さ,羽,291,0.291
夜,女性,儚さ,女性,63,0.063
夜,女性,花,羽,2,0.002
夜,女性,花,舞う,1,0.001
夜,女性,美しさ,羽,9,0.009
夜,女性,美しさ,儚さ,3,0.003
夜,女性,儚さ,舞う,50,0.05
夜,女性,儚さ,飛ぶ,10,0.01
夜,女性,舞う,花,4,0.004
夜,女性,羽,儚さ,1,0.001
夜,女性,女性,舞う,7,0.007
夜,女性,美しさ,空,2,0.002
夜,女性,飛ぶ,美しさ,5,0.005
夜,女性,女性,花,1,0.001
夜,女性,美しさ,舞う,11,0.011
夜,女性,女性,儚さ,2,0.002
夜,女性,美しさ,花,1,0.001
夜,女性,舞う,儚さ,2,0.002
夜,女性,花,空,1,0.001
夜,女性,美しさ,飛ぶ,1,0.001
夜,女性,美しさ,女性,1,0.001
夜,女性,NA,NA,8,0.008
