B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,夜,蝶,空,343,0.343
踊り子,夜,蝶,舞う,16,0.016
踊り子,夜,蝶,儚さ,400,0.4
踊り子,夜,蝶,飛ぶ,15,0.015
踊り子,夜,蝶,美しさ,33,0.033
踊り子,夜,蝶,女性,58,0.058
踊り子,夜,蝶,花,21,0.021
踊り子,夜,NA,NA,114,0.114
踊り子,回る,蝶,美しさ,81,0.081
踊り子,回る,蝶,女性,272,0.272
踊り子,回る,蝶,舞う,118,0.118
踊り子,回る,蝶,羽,179,0.179
踊り子,回る,蝶,花,37,0.037
踊り子,回る,蝶,儚さ,18,0.018
踊り子,回る,蝶,空,95,0.095
踊り子,回る,蝶,飛ぶ,86,0.086
踊り子,回る,NA,NA,114,0.114
回る,夜,美しさ,空,62,0.062
回る,夜,女性,空,217,0.217
回る,夜,女性,舞う,7,0.007
回る,夜,女性,儚さ,44,0.044
回る,夜,舞う,儚さ,88,0.088
回る,夜,舞う,空,18,0.018
回る,夜,美しさ,飛ぶ,12,0.012
回る,夜,羽,儚さ,153,0.153
回る,夜,花,空,31,0.031
回る,夜,羽,美しさ,9,0.009
回る,夜,儚さ,空,12,0.012
回る,夜,空,女性,43,0.043
回る,夜,飛ぶ,花,6,0.006
回る,夜,飛ぶ,儚さ,68,0.068
回る,夜,空,儚さ,42,0.042
回る,夜,飛ぶ,女性,4,0.004
回る,夜,女性,美しさ,2,0.002
回る,夜,舞う,美しさ,7,0.007
回る,夜,羽,花,8,0.008
回る,夜,美しさ,舞う,5,0.005
回る,夜,羽,女性,6,0.006
回る,夜,美しさ,儚さ,1,0.001
回る,夜,空,花,3,0.003
回る,夜,美しさ,花,1,0.001
回る,夜,空,美しさ,5,0.005
回る,夜,飛ぶ,美しさ,8,0.008
回る,夜,羽,空,3,0.003
回る,夜,花,儚さ,4,0.004
回る,夜,舞う,花,3,0.003
回る,夜,舞う,女性,2,0.002
回る,夜,儚さ,舞う,2,0.002
回る,夜,女性,飛ぶ,2,0.002
回る,夜,花,女性,1,0.001
回る,夜,儚さ,女性,2,0.002
回る,夜,空,舞う,2,0.002
回る,夜,花,美しさ,1,0.001
回る,夜,儚さ,美しさ,1,0.001
回る,夜,儚さ,飛ぶ,1,0.001
回る,夜,NA,NA,114,0.114
