B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,揺れる,蝶,儚さ,421,0.421
踊り子,揺れる,蝶,女性,71,0.071
踊り子,揺れる,蝶,美しさ,120,0.12
踊り子,揺れる,蝶,花,82,0.082
踊り子,揺れる,蝶,舞う,140,0.14
踊り子,揺れる,蝶,羽,53,0.053
踊り子,揺れる,蝶,飛ぶ,12,0.012
踊り子,揺れる,蝶,空,54,0.054
踊り子,揺れる,NA,NA,47,0.047
踊り子,踊り,蝶,舞う,425,0.425
踊り子,踊り,蝶,花,169,0.169
踊り子,踊り,蝶,羽,186,0.186
踊り子,踊り,蝶,飛ぶ,17,0.017
踊り子,踊り,蝶,美しさ,75,0.075
踊り子,踊り,蝶,女性,64,0.064
踊り子,踊り,蝶,儚さ,17,0.017
踊り子,踊り,NA,NA,47,0.047
揺れる,踊り,儚さ,舞う,227,0.227
揺れる,踊り,女性,花,18,0.018
揺れる,踊り,美しさ,舞う,23,0.023
揺れる,踊り,花,舞う,79,0.079
揺れる,踊り,舞う,羽,109,0.109
揺れる,踊り,舞う,飛ぶ,13,0.013
揺れる,踊り,羽,美しさ,44,0.044
揺れる,踊り,儚さ,花,125,0.125
揺れる,踊り,儚さ,女性,53,0.053
揺れる,踊り,美しさ,花,17,0.017
揺れる,踊り,美しさ,儚さ,11,0.011
揺れる,踊り,飛ぶ,舞う,8,0.008
揺れる,踊り,美しさ,羽,67,0.067
揺れる,踊り,女性,儚さ,6,0.006
揺れる,踊り,飛ぶ,美しさ,3,0.003
揺れる,踊り,女性,羽,6,0.006
揺れる,踊り,空,舞う,45,0.045
揺れる,踊り,女性,舞う,36,0.036
揺れる,踊り,花,美しさ,1,0.001
揺れる,踊り,羽,女性,2,0.002
揺れる,踊り,羽,舞う,7,0.007
揺れる,踊り,儚さ,美しさ,16,0.016
揺れる,踊り,空,美しさ,5,0.005
揺れる,踊り,舞う,花,9,0.009
揺れる,踊り,美しさ,女性,1,0.001
揺れる,踊り,女性,美しさ,5,0.005
揺れる,踊り,空,飛ぶ,3,0.003
揺れる,踊り,空,羽,1,0.001
揺れる,踊り,花,羽,2,0.002
揺れる,踊り,舞う,女性,8,0.008
揺れる,踊り,美しさ,飛ぶ,1,0.001
揺れる,踊り,舞う,美しさ,1,0.001
揺れる,踊り,飛ぶ,羽,1,0.001
揺れる,踊り,NA,NA,47,0.047
