B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,音楽,蝶,女性,320,0.32
踊り子,音楽,蝶,美しさ,231,0.231
踊り子,音楽,蝶,儚さ,39,0.039
踊り子,音楽,蝶,舞う,227,0.227
踊り子,音楽,蝶,羽,35,0.035
踊り子,音楽,蝶,花,63,0.063
踊り子,音楽,蝶,空,15,0.015
踊り子,音楽,蝶,飛ぶ,14,0.014
踊り子,音楽,NA,NA,56,0.056
踊り子,揺れる,蝶,儚さ,391,0.391
踊り子,揺れる,蝶,舞う,102,0.102
踊り子,揺れる,蝶,女性,60,0.06
踊り子,揺れる,蝶,羽,213,0.213
踊り子,揺れる,蝶,花,65,0.065
踊り子,揺れる,蝶,空,44,0.044
踊り子,揺れる,蝶,美しさ,52,0.052
踊り子,揺れる,蝶,飛ぶ,17,0.017
踊り子,揺れる,NA,NA,56,0.056
音楽,揺れる,女性,儚さ,217,0.217
音楽,揺れる,女性,舞う,64,0.064
音楽,揺れる,美しさ,儚さ,31,0.031
音楽,揺れる,儚さ,女性,27,0.027
音楽,揺れる,美しさ,羽,142,0.142
音楽,揺れる,舞う,儚さ,129,0.129
音楽,揺れる,舞う,花,56,0.056
音楽,揺れる,女性,羽,32,0.032
音楽,揺れる,美しさ,空,24,0.024
音楽,揺れる,羽,美しさ,18,0.018
音楽,揺れる,羽,女性,14,0.014
音楽,揺れる,美しさ,花,4,0.004
音楽,揺れる,花,羽,28,0.028
音楽,揺れる,儚さ,舞う,1,0.001
音楽,揺れる,舞う,羽,10,0.01
音楽,揺れる,舞う,女性,11,0.011
音楽,揺れる,美しさ,舞う,26,0.026
音楽,揺れる,美しさ,女性,3,0.003
音楽,揺れる,羽,儚さ,3,0.003
音楽,揺れる,花,空,12,0.012
音楽,揺れる,花,飛ぶ,4,0.004
音楽,揺れる,舞う,飛ぶ,11,0.011
音楽,揺れる,空,美しさ,8,0.008
音楽,揺れる,舞う,美しさ,7,0.007
音楽,揺れる,花,女性,5,0.005
音楽,揺れる,空,儚さ,6,0.006
音楽,揺れる,飛ぶ,美しさ,12,0.012
音楽,揺れる,女性,花,3,0.003
音楽,揺れる,花,舞う,10,0.01
音楽,揺れる,飛ぶ,儚さ,2,0.002
音楽,揺れる,女性,空,2,0.002
音楽,揺れる,儚さ,美しさ,5,0.005
音楽,揺れる,儚さ,羽,1,0.001
音楽,揺れる,花,美しさ,1,0.001
音楽,揺れる,女性,美しさ,1,0.001
音楽,揺れる,花,儚さ,3,0.003
音楽,揺れる,儚さ,空,3,0.003
音楽,揺れる,美しさ,飛ぶ,1,0.001
音楽,揺れる,儚さ,花,2,0.002
音楽,揺れる,舞う,空,3,0.003
音楽,揺れる,空,舞う,1,0.001
音楽,揺れる,女性,飛ぶ,1,0.001
音楽,揺れる,NA,NA,56,0.056
