B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,揺れる,蝶,儚さ,460,0.46
踊り子,揺れる,蝶,空,38,0.038
踊り子,揺れる,蝶,女性,68,0.068
踊り子,揺れる,蝶,羽,119,0.119
踊り子,揺れる,蝶,美しさ,94,0.094
踊り子,揺れる,蝶,舞う,61,0.061
踊り子,揺れる,蝶,花,72,0.072
踊り子,揺れる,蝶,飛ぶ,38,0.038
踊り子,揺れる,NA,NA,50,0.05
踊り子,舞台,蝶,羽,188,0.188
踊り子,舞台,蝶,舞う,264,0.264
踊り子,舞台,蝶,空,44,0.044
踊り子,舞台,蝶,女性,90,0.09
踊り子,舞台,蝶,飛ぶ,184,0.184
踊り子,舞台,蝶,花,150,0.15
踊り子,舞台,蝶,美しさ,24,0.024
踊り子,舞台,蝶,儚さ,6,0.006
踊り子,舞台,NA,NA,50,0.05
舞台,揺れる,羽,儚さ,112,0.112
舞台,揺れる,舞う,儚さ,191,0.191
舞台,揺れる,空,儚さ,23,0.023
舞台,揺れる,女性,空,11,0.011
舞台,揺れる,舞う,女性,7,0.007
舞台,揺れる,女性,羽,18,0.018
舞台,揺れる,飛ぶ,儚さ,108,0.108
舞台,揺れる,花,羽,91,0.091
舞台,揺れる,飛ぶ,美しさ,57,0.057
舞台,揺れる,美しさ,舞う,12,0.012
舞台,揺れる,女性,儚さ,20,0.02
舞台,揺れる,花,舞う,6,0.006
舞台,揺れる,女性,舞う,40,0.04
舞台,揺れる,羽,女性,31,0.031
舞台,揺れる,花,女性,2,0.002
舞台,揺れる,飛ぶ,花,4,0.004
舞台,揺れる,羽,美しさ,21,0.021
舞台,揺れる,舞う,飛ぶ,9,0.009
舞台,揺れる,女性,花,1,0.001
舞台,揺れる,飛ぶ,女性,15,0.015
舞台,揺れる,舞う,花,39,0.039
舞台,揺れる,花,飛ぶ,28,0.028
舞台,揺れる,空,美しさ,4,0.004
舞台,揺れる,花,空,20,0.02
舞台,揺れる,羽,花,23,0.023
舞台,揺れる,舞う,美しさ,10,0.01
舞台,揺れる,舞う,空,3,0.003
舞台,揺れる,儚さ,羽,3,0.003
舞台,揺れる,空,女性,13,0.013
舞台,揺れる,舞う,羽,5,0.005
舞台,揺れる,美しさ,儚さ,3,0.003
舞台,揺れる,空,花,3,0.003
舞台,揺れる,花,儚さ,3,0.003
舞台,揺れる,美しさ,空,4,0.004
舞台,揺れる,美しさ,羽,2,0.002
舞台,揺れる,羽,舞う,1,0.001
舞台,揺れる,空,舞う,1,0.001
舞台,揺れる,儚さ,舞う,1,0.001
舞台,揺れる,美しさ,花,2,0.002
舞台,揺れる,美しさ,飛ぶ,1,0.001
舞台,揺れる,儚さ,美しさ,2,0.002
舞台,揺れる,NA,NA,50,0.05
