B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,舞台,蝶,舞う,588,0.588
踊り子,舞台,蝶,花,190,0.19
踊り子,舞台,蝶,空,30,0.03
踊り子,舞台,蝶,美しさ,12,0.012
踊り子,舞台,蝶,飛ぶ,128,0.128
踊り子,舞台,蝶,羽,21,0.021
踊り子,舞台,蝶,儚さ,5,0.005
踊り子,舞台,蝶,女性,19,0.019
踊り子,舞台,NA,NA,7,0.007
踊り子,女性,蝶,羽,265,0.265
踊り子,女性,蝶,女性,431,0.431
踊り子,女性,蝶,美しさ,51,0.051
踊り子,女性,蝶,舞う,219,0.219
踊り子,女性,蝶,花,25,0.025
踊り子,女性,蝶,空,2,0.002
踊り子,女性,NA,NA,7,0.007
舞台,女性,舞う,羽,260,0.26
舞台,女性,舞う,女性,328,0.328
舞台,女性,花,女性,95,0.095
舞台,女性,空,美しさ,29,0.029
舞台,女性,美しさ,女性,6,0.006
舞台,女性,飛ぶ,舞う,123,0.123
舞台,女性,美しさ,花,6,0.006
舞台,女性,羽,女性,2,0.002
舞台,女性,花,舞う,95,0.095
舞台,女性,儚さ,花,3,0.003
舞台,女性,羽,美しさ,17,0.017
舞台,女性,女性,花,16,0.016
舞台,女性,飛ぶ,羽,5,0.005
舞台,女性,儚さ,美しさ,2,0.002
舞台,女性,羽,空,2,0.002
舞台,女性,女性,美しさ,3,0.003
舞台,女性,空,舞う,1,0.001
舞台,女性,NA,NA,7,0.007
