B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,スカート,蝶,女性,482,0.482
踊り子,スカート,蝶,美しさ,319,0.319
踊り子,スカート,蝶,空,32,0.032
踊り子,スカート,蝶,儚さ,25,0.025
踊り子,スカート,蝶,舞う,67,0.067
踊り子,スカート,蝶,花,15,0.015
踊り子,スカート,蝶,飛ぶ,9,0.009
踊り子,スカート,蝶,羽,7,0.007
踊り子,スカート,NA,NA,44,0.044
踊り子,揺れる,蝶,花,71,0.071
踊り子,揺れる,蝶,儚さ,462,0.462
踊り子,揺れる,蝶,美しさ,183,0.183
踊り子,揺れる,蝶,女性,81,0.081
踊り子,揺れる,蝶,羽,88,0.088
踊り子,揺れる,蝶,舞う,49,0.049
踊り子,揺れる,蝶,空,19,0.019
踊り子,揺れる,蝶,飛ぶ,3,0.003
踊り子,揺れる,NA,NA,44,0.044
スカート,揺れる,女性,花,71,0.071
スカート,揺れる,美しさ,儚さ,226,0.226
スカート,揺れる,女性,儚さ,233,0.233
スカート,揺れる,空,美しさ,26,0.026
スカート,揺れる,美しさ,女性,58,0.058
スカート,揺れる,女性,美しさ,132,0.132
スカート,揺れる,儚さ,美しさ,20,0.02
スカート,揺れる,舞う,羽,40,0.04
スカート,揺れる,女性,舞う,25,0.025
スカート,揺れる,花,儚さ,2,0.002
スカート,揺れる,舞う,空,12,0.012
スカート,揺れる,飛ぶ,舞う,9,0.009
スカート,揺れる,美しさ,飛ぶ,2,0.002
スカート,揺れる,舞う,美しさ,1,0.001
スカート,揺れる,美しさ,羽,27,0.027
スカート,揺れる,舞う,女性,13,0.013
スカート,揺れる,花,女性,4,0.004
スカート,揺れる,羽,女性,1,0.001
スカート,揺れる,美しさ,空,6,0.006
スカート,揺れる,女性,羽,21,0.021
スカート,揺れる,儚さ,女性,5,0.005
スカート,揺れる,花,舞う,9,0.009
スカート,揺れる,羽,美しさ,4,0.004
スカート,揺れる,空,舞う,6,0.006
スカート,揺れる,羽,空,1,0.001
スカート,揺れる,羽,飛ぶ,1,0.001
スカート,揺れる,舞う,儚さ,1,0.001
スカート,揺れる,NA,NA,44,0.044
