B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,女性,蝶,羽,228,0.228
踊り子,女性,蝶,儚さ,80,0.08
踊り子,女性,蝶,女性,105,0.105
踊り子,女性,蝶,花,281,0.281
踊り子,女性,蝶,舞う,160,0.16
踊り子,女性,蝶,美しさ,115,0.115
踊り子,女性,蝶,空,9,0.009
踊り子,女性,蝶,飛ぶ,1,0.001
踊り子,女性,NA,NA,21,0.021
踊り子,音楽,蝶,花,147,0.147
踊り子,音楽,蝶,女性,94,0.094
踊り子,音楽,蝶,儚さ,70,0.07
踊り子,音楽,蝶,舞う,310,0.31
踊り子,音楽,蝶,羽,105,0.105
踊り子,音楽,蝶,美しさ,223,0.223
踊り子,音楽,蝶,空,21,0.021
踊り子,音楽,蝶,飛ぶ,9,0.009
踊り子,音楽,NA,NA,21,0.021
音楽,女性,花,羽,4,0.004
音楽,女性,女性,儚さ,70,0.07
音楽,女性,儚さ,女性,70,0.07
音楽,女性,舞う,花,270,0.27
音楽,女性,花,舞う,131,0.131
音楽,女性,舞う,女性,15,0.015
音楽,女性,羽,美しさ,94,0.094
音楽,女性,舞う,羽,24,0.024
音楽,女性,女性,舞う,11,0.011
音楽,女性,美しさ,儚さ,10,0.01
音楽,女性,美しさ,羽,193,0.193
音楽,女性,花,女性,9,0.009
音楽,女性,美しさ,舞う,10,0.01
音楽,女性,美しさ,花,4,0.004
音楽,女性,空,美しさ,14,0.014
音楽,女性,飛ぶ,美しさ,7,0.007
音楽,女性,羽,女性,11,0.011
音楽,女性,女性,花,6,0.006
音楽,女性,空,舞う,7,0.007
音楽,女性,女性,羽,7,0.007
音楽,女性,美しさ,空,6,0.006
音楽,女性,舞う,飛ぶ,1,0.001
音楽,女性,飛ぶ,舞う,1,0.001
音楽,女性,花,空,3,0.003
音楽,女性,飛ぶ,花,1,0.001
音楽,女性,NA,NA,21,0.021
