B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,女性,蝶,空,9,0.009
踊り子,女性,蝶,花,473,0.473
踊り子,女性,蝶,美しさ,133,0.133
踊り子,女性,蝶,女性,127,0.127
踊り子,女性,蝶,舞う,215,0.215
踊り子,女性,蝶,羽,23,0.023
踊り子,女性,蝶,飛ぶ,13,0.013
踊り子,女性,蝶,儚さ,5,0.005
踊り子,女性,NA,NA,2,0.002
踊り子,踊り,蝶,舞う,549,0.549
踊り子,踊り,蝶,羽,290,0.29
踊り子,踊り,蝶,女性,19,0.019
踊り子,踊り,蝶,花,73,0.073
踊り子,踊り,蝶,儚さ,21,0.021
踊り子,踊り,蝶,美しさ,22,0.022
踊り子,踊り,蝶,飛ぶ,23,0.023
踊り子,踊り,蝶,空,1,0.001
踊り子,踊り,NA,NA,2,0.002
女性,踊り,空,舞う,7,0.007
女性,踊り,花,舞う,468,0.468
女性,踊り,美しさ,羽,115,0.115
女性,踊り,女性,舞う,61,0.061
女性,踊り,舞う,羽,167,0.167
女性,踊り,舞う,女性,6,0.006
女性,踊り,女性,花,53,0.053
女性,踊り,女性,羽,8,0.008
女性,踊り,美しさ,儚さ,16,0.016
女性,踊り,羽,美しさ,19,0.019
女性,踊り,舞う,飛ぶ,22,0.022
女性,踊り,女性,儚さ,5,0.005
女性,踊り,舞う,花,20,0.02
女性,踊り,美しさ,空,1,0.001
女性,踊り,飛ぶ,舞う,13,0.013
女性,踊り,羽,女性,4,0.004
女性,踊り,儚さ,美しさ,1,0.001
女性,踊り,花,女性,4,0.004
女性,踊り,美しさ,女性,1,0.001
女性,踊り,空,美しさ,2,0.002
女性,踊り,儚さ,女性,4,0.004
女性,踊り,花,飛ぶ,1,0.001
女性,踊り,NA,NA,2,0.002
