B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,揺れる,蝶,儚さ,463,0.463
踊り子,揺れる,蝶,羽,239,0.239
踊り子,揺れる,蝶,舞う,45,0.045
踊り子,揺れる,蝶,花,40,0.04
踊り子,揺れる,蝶,女性,41,0.041
踊り子,揺れる,蝶,美しさ,108,0.108
踊り子,揺れる,蝶,飛ぶ,6,0.006
踊り子,揺れる,蝶,空,18,0.018
踊り子,揺れる,NA,NA,40,0.04
踊り子,スカート,蝶,女性,653,0.653
踊り子,スカート,蝶,美しさ,163,0.163
踊り子,スカート,蝶,空,13,0.013
踊り子,スカート,蝶,舞う,47,0.047
踊り子,スカート,蝶,儚さ,27,0.027
踊り子,スカート,蝶,羽,46,0.046
踊り子,スカート,蝶,花,10,0.01
踊り子,スカート,蝶,飛ぶ,1,0.001
踊り子,スカート,NA,NA,40,0.04
揺れる,スカート,儚さ,女性,447,0.447
揺れる,スカート,羽,美しさ,132,0.132
揺れる,スカート,羽,女性,105,0.105
揺れる,スカート,儚さ,空,2,0.002
揺れる,スカート,舞う,女性,33,0.033
揺れる,スカート,花,舞う,25,0.025
揺れる,スカート,女性,舞う,12,0.012
揺れる,スカート,美しさ,儚さ,13,0.013
揺れる,スカート,美しさ,羽,30,0.03
揺れる,スカート,美しさ,女性,53,0.053
揺れる,スカート,飛ぶ,美しさ,3,0.003
揺れる,スカート,女性,儚さ,14,0.014
揺れる,スカート,舞う,羽,12,0.012
揺れる,スカート,女性,羽,3,0.003
揺れる,スカート,儚さ,舞う,3,0.003
揺れる,スカート,儚さ,美しさ,4,0.004
揺れる,スカート,空,美しさ,14,0.014
揺れる,スカート,女性,美しさ,9,0.009
揺れる,スカート,美しさ,空,11,0.011
揺れる,スカート,花,女性,14,0.014
揺れる,スカート,羽,舞う,1,0.001
揺れる,スカート,飛ぶ,女性,1,0.001
揺れる,スカート,儚さ,花,7,0.007
揺れる,スカート,空,舞う,4,0.004
揺れる,スカート,花,美しさ,1,0.001
揺れる,スカート,美しさ,舞う,1,0.001
揺れる,スカート,女性,花,2,0.002
揺れる,スカート,飛ぶ,舞う,1,0.001
揺れる,スカート,女性,飛ぶ,1,0.001
揺れる,スカート,羽,花,1,0.001
揺れる,スカート,飛ぶ,羽,1,0.001
揺れる,スカート,NA,NA,40,0.04
