B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,女性,蝶,美しさ,808,0.808
踊り子,女性,蝶,女性,109,0.109
踊り子,女性,蝶,花,71,0.071
踊り子,女性,蝶,飛ぶ,2,0.002
踊り子,女性,蝶,舞う,3,0.003
踊り子,女性,蝶,空,1,0.001
踊り子,女性,蝶,儚さ,2,0.002
踊り子,女性,NA,NA,4,0.004
踊り子,スカート,蝶,女性,859,0.859
踊り子,スカート,蝶,美しさ,102,0.102
踊り子,スカート,蝶,羽,7,0.007
踊り子,スカート,蝶,舞う,13,0.013
踊り子,スカート,蝶,花,11,0.011
踊り子,スカート,蝶,儚さ,2,0.002
踊り子,スカート,蝶,飛ぶ,1,0.001
踊り子,スカート,蝶,空,1,0.001
踊り子,スカート,NA,NA,4,0.004
スカート,女性,女性,美しさ,786,0.786
スカート,女性,美しさ,女性,102,0.102
スカート,女性,女性,花,71,0.071
スカート,女性,羽,飛ぶ,2,0.002
スカート,女性,舞う,美しさ,8,0.008
スカート,女性,花,美しさ,10,0.01
スカート,女性,儚さ,美しさ,2,0.002
スカート,女性,舞う,女性,5,0.005
スカート,女性,羽,舞う,3,0.003
スカート,女性,羽,美しさ,1,0.001
スカート,女性,飛ぶ,空,1,0.001
スカート,女性,空,美しさ,1,0.001
スカート,女性,女性,儚さ,2,0.002
スカート,女性,羽,女性,1,0.001
スカート,女性,花,女性,1,0.001
スカート,女性,NA,NA,4,0.004
