B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,スカート,蝶,女性,601,0.601
踊り子,スカート,蝶,美しさ,319,0.319
踊り子,スカート,蝶,舞う,41,0.041
踊り子,スカート,蝶,羽,20,0.02
踊り子,スカート,蝶,空,4,0.004
踊り子,スカート,蝶,花,4,0.004
踊り子,スカート,蝶,儚さ,3,0.003
踊り子,スカート,蝶,飛ぶ,1,0.001
踊り子,スカート,NA,NA,7,0.007
踊り子,踊り,蝶,舞う,552,0.552
踊り子,踊り,蝶,羽,325,0.325
踊り子,踊り,蝶,飛ぶ,36,0.036
踊り子,踊り,蝶,花,22,0.022
踊り子,踊り,蝶,儚さ,20,0.02
踊り子,踊り,蝶,美しさ,9,0.009
踊り子,踊り,蝶,空,6,0.006
踊り子,踊り,蝶,女性,23,0.023
踊り子,踊り,NA,NA,7,0.007
スカート,踊り,女性,舞う,531,0.531
スカート,踊り,美しさ,羽,285,0.285
スカート,踊り,舞う,飛ぶ,23,0.023
スカート,踊り,舞う,花,13,0.013
スカート,踊り,美しさ,舞う,14,0.014
スカート,踊り,女性,羽,37,0.037
スカート,踊り,女性,儚さ,17,0.017
スカート,踊り,女性,花,9,0.009
スカート,踊り,羽,美しさ,2,0.002
スカート,踊り,美しさ,空,6,0.006
スカート,踊り,女性,飛ぶ,4,0.004
スカート,踊り,美しさ,飛ぶ,9,0.009
スカート,踊り,羽,女性,18,0.018
スカート,踊り,空,舞う,3,0.003
スカート,踊り,美しさ,女性,4,0.004
スカート,踊り,舞う,女性,1,0.001
スカート,踊り,花,舞う,2,0.002
スカート,踊り,儚さ,舞う,2,0.002
スカート,踊り,儚さ,美しさ,1,0.001
スカート,踊り,女性,美しさ,3,0.003
スカート,踊り,美しさ,儚さ,1,0.001
スカート,踊り,空,美しさ,1,0.001
スカート,踊り,花,羽,2,0.002
スカート,踊り,舞う,羽,1,0.001
スカート,踊り,舞う,美しさ,1,0.001
スカート,踊り,舞う,儚さ,2,0.002
スカート,踊り,飛ぶ,美しさ,1,0.001
スカート,踊り,NA,NA,7,0.007
