B_dom,B_cod,A_dom,A_cod,count,probability
女性,踊り,女性,花,48,0.048
女性,踊り,花,舞う,433,0.433
女性,踊り,舞う,羽,214,0.214
女性,踊り,美しさ,羽,106,0.106
女性,踊り,舞う,飛ぶ,43,0.043
女性,踊り,羽,美しさ,24,0.024
女性,踊り,飛ぶ,舞う,8,0.008
女性,踊り,女性,舞う,47,0.047
女性,踊り,美しさ,儚さ,15,0.015
女性,踊り,空,舞う,13,0.013
女性,踊り,美しさ,飛ぶ,2,0.002
女性,踊り,儚さ,女性,8,0.008
女性,踊り,女性,美しさ,1,0.001
女性,踊り,舞う,花,12,0.012
女性,踊り,女性,羽,8,0.008
女性,踊り,女性,儚さ,3,0.003
女性,踊り,儚さ,美しさ,1,0.001
女性,踊り,花,女性,4,0.004
女性,踊り,舞う,女性,1,0.001
女性,踊り,羽,女性,3,0.003
女性,踊り,空,美しさ,2,0.002
女性,踊り,空,飛ぶ,2,0.002
女性,踊り,女性,飛ぶ,1,0.001
女性,踊り,NA,NA,1,0.001
踊り子,踊り,蝶,花,60,0.06
踊り子,踊り,蝶,舞う,501,0.501
踊り子,踊り,蝶,羽,328,0.328
踊り子,踊り,蝶,飛ぶ,48,0.048
踊り子,踊り,蝶,美しさ,28,0.028
踊り子,踊り,蝶,儚さ,18,0.018
踊り子,踊り,蝶,女性,16,0.016
踊り子,踊り,NA,NA,1,0.001
踊り子,女性,蝶,女性,108,0.108
踊り子,女性,蝶,花,437,0.437
踊り子,女性,蝶,舞う,270,0.27
踊り子,女性,蝶,美しさ,123,0.123
踊り子,女性,蝶,羽,27,0.027
踊り子,女性,蝶,飛ぶ,8,0.008
踊り子,女性,蝶,空,17,0.017
踊り子,女性,蝶,儚さ,9,0.009
踊り子,女性,NA,NA,1,0.001
