B_dom,B_cod,A_dom,A_cod,count,probability
揺れる,スカート,舞う,女性,40,0.04
揺れる,スカート,空,女性,2,0.002
揺れる,スカート,儚さ,女性,409,0.409
揺れる,スカート,美しさ,儚さ,25,0.025
揺れる,スカート,羽,女性,111,0.111
揺れる,スカート,美しさ,女性,44,0.044
揺れる,スカート,女性,美しさ,7,0.007
揺れる,スカート,羽,美しさ,136,0.136
揺れる,スカート,美しさ,羽,38,0.038
揺れる,スカート,花,舞う,30,0.03
揺れる,スカート,儚さ,空,5,0.005
揺れる,スカート,飛ぶ,女性,1,0.001
揺れる,スカート,儚さ,花,4,0.004
揺れる,スカート,飛ぶ,舞う,2,0.002
揺れる,スカート,儚さ,美しさ,9,0.009
揺れる,スカート,空,美しさ,11,0.011
揺れる,スカート,女性,儚さ,6,0.006
揺れる,スカート,女性,舞う,16,0.016
揺れる,スカート,美しさ,空,11,0.011
揺れる,スカート,舞う,羽,13,0.013
揺れる,スカート,女性,羽,5,0.005
揺れる,スカート,美しさ,花,2,0.002
揺れる,スカート,儚さ,舞う,2,0.002
揺れる,スカート,美しさ,飛ぶ,1,0.001
揺れる,スカート,飛ぶ,美しさ,4,0.004
揺れる,スカート,花,女性,7,0.007
揺れる,スカート,空,舞う,4,0.004
揺れる,スカート,女性,花,1,0.001
揺れる,スカート,美しさ,舞う,2,0.002
揺れる,スカート,舞う,儚さ,1,0.001
揺れる,スカート,女性,空,1,0.001
揺れる,スカート,NA,NA,50,0.05
踊り子,揺れる,蝶,舞う,54,0.054
踊り子,揺れる,蝶,空,17,0.017
踊り子,揺れる,蝶,儚さ,429,0.429
踊り子,揺れる,蝶,美しさ,123,0.123
踊り子,揺れる,蝶,羽,247,0.247
踊り子,揺れる,蝶,女性,36,0.036
踊り子,揺れる,蝶,花,37,0.037
踊り子,揺れる,蝶,飛ぶ,7,0.007
踊り子,揺れる,NA,NA,50,0.05
踊り子,スカート,蝶,女性,614,0.614
踊り子,スカート,蝶,儚さ,32,0.032
踊り子,スカート,蝶,美しさ,167,0.167
踊り子,スカート,蝶,羽,56,0.056
踊り子,スカート,蝶,舞う,56,0.056
踊り子,スカート,蝶,空,17,0.017
踊り子,スカート,蝶,花,7,0.007
踊り子,スカート,蝶,飛ぶ,1,0.001
踊り子,スカート,NA,NA,50,0.05
