B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,スカート,蝶,女性,425,0.425
踊り子,スカート,蝶,美しさ,220,0.22
踊り子,スカート,蝶,空,33,0.033
踊り子,スカート,蝶,舞う,53,0.053
踊り子,スカート,蝶,飛ぶ,8,0.008
踊り子,スカート,蝶,儚さ,38,0.038
踊り子,スカート,蝶,花,20,0.02
踊り子,スカート,蝶,羽,77,0.077
踊り子,スカート,NA,NA,126,0.126
踊り子,回る,蝶,舞う,238,0.238
踊り子,回る,蝶,儚さ,106,0.106
踊り子,回る,蝶,女性,106,0.106
踊り子,回る,蝶,美しさ,75,0.075
踊り子,回る,蝶,羽,171,0.171
踊り子,回る,蝶,花,39,0.039
踊り子,回る,蝶,飛ぶ,27,0.027
踊り子,回る,蝶,空,112,0.112
踊り子,回る,NA,NA,126,0.126
スカート,回る,女性,舞う,202,0.202
スカート,回る,美しさ,儚さ,2,0.002
スカート,回る,美しさ,女性,20,0.02
スカート,回る,女性,美しさ,27,0.027
スカート,回る,美しさ,羽,100,0.1
スカート,回る,女性,花,18,0.018
スカート,回る,空,舞う,27,0.027
スカート,回る,舞う,飛ぶ,14,0.014
スカート,回る,美しさ,空,87,0.087
スカート,回る,飛ぶ,女性,2,0.002
スカート,回る,女性,羽,65,0.065
スカート,回る,儚さ,女性,33,0.033
スカート,回る,花,空,9,0.009
スカート,回る,舞う,花,21,0.021
スカート,回る,女性,儚さ,104,0.104
スカート,回る,羽,空,3,0.003
スカート,回る,羽,女性,38,0.038
スカート,回る,羽,美しさ,36,0.036
スカート,回る,儚さ,空,2,0.002
スカート,回る,飛ぶ,美しさ,6,0.006
スカート,回る,女性,飛ぶ,3,0.003
スカート,回る,花,舞う,5,0.005
スカート,回る,舞う,空,5,0.005
スカート,回る,舞う,羽,3,0.003
スカート,回る,美しさ,舞う,4,0.004
スカート,回る,美しさ,飛ぶ,7,0.007
スカート,回る,女性,空,6,0.006
スカート,回る,舞う,女性,10,0.01
スカート,回る,花,飛ぶ,2,0.002
スカート,回る,花,女性,2,0.002
スカート,回る,儚さ,羽,1,0.001
スカート,回る,儚さ,美しさ,2,0.002
スカート,回る,空,飛ぶ,1,0.001
スカート,回る,空,美しさ,4,0.004
スカート,回る,花,羽,2,0.002
スカート,回る,空,女性,1,0.001
スカート,回る,NA,NA,126,0.126
