B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,音楽,蝶,花,170,0.17
踊り子,音楽,蝶,美しさ,217,0.217
踊り子,音楽,蝶,舞う,295,0.295
踊り子,音楽,蝶,儚さ,66,0.066
踊り子,音楽,蝶,羽,98,0.098
踊り子,音楽,蝶,女性,112,0.112
踊り子,音楽,蝶,空,20,0.02
踊り子,音楽,蝶,飛ぶ,5,0.005
踊り子,音楽,NA,NA,17,0.017
踊り子,女性,蝶,舞う,164,0.164
踊り子,女性,蝶,羽,217,0.217
踊り子,女性,蝶,花,268,0.268
踊り子,女性,蝶,飛ぶ,3,0.003
踊り子,女性,蝶,女性,119,0.119
踊り子,女性,蝶,儚さ,100,0.1
踊り子,女性,蝶,美しさ,92,0.092
踊り子,女性,蝶,空,20,0.02
踊り子,女性,NA,NA,17,0.017
音楽,女性,花,舞う,141,0.141
音楽,女性,美しさ,羽,186,0.186
音楽,女性,舞う,花,259,0.259
音楽,女性,舞う,飛ぶ,3,0.003
音楽,女性,儚さ,女性,66,0.066
音楽,女性,美しさ,儚さ,12,0.012
音楽,女性,羽,美しさ,77,0.077
音楽,女性,女性,儚さ,87,0.087
音楽,女性,女性,舞う,12,0.012
音楽,女性,羽,女性,21,0.021
音楽,女性,花,女性,18,0.018
音楽,女性,空,舞う,7,0.007
音楽,女性,舞う,女性,11,0.011
音楽,女性,空,美しさ,10,0.01
音楽,女性,美しさ,花,1,0.001
音楽,女性,舞う,羽,22,0.022
音楽,女性,美しさ,女性,2,0.002
音楽,女性,飛ぶ,美しさ,5,0.005
音楽,女性,女性,花,7,0.007
音楽,女性,美しさ,空,12,0.012
音楽,女性,花,空,8,0.008
音楽,女性,空,儚さ,1,0.001
音楽,女性,女性,羽,6,0.006
音楽,女性,美しさ,舞う,4,0.004
音楽,女性,空,花,1,0.001
音楽,女性,花,羽,3,0.003
音楽,女性,空,女性,1,0.001
音楽,女性,NA,NA,17,0.017
