B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,スカート,蝶,女性,636,0.636
踊り子,スカート,蝶,美しさ,152,0.152
踊り子,スカート,蝶,舞う,57,0.057
踊り子,スカート,蝶,羽,51,0.051
踊り子,スカート,蝶,空,14,0.014
踊り子,スカート,蝶,儚さ,26,0.026
踊り子,スカート,蝶,花,6,0.006
踊り子,スカート,蝶,飛ぶ,2,0.002
踊り子,スカート,NA,NA,56,0.056
踊り子,揺れる,蝶,儚さ,478,0.478
踊り子,揺れる,蝶,羽,221,0.221
踊り子,揺れる,蝶,女性,36,0.036
踊り子,揺れる,蝶,花,34,0.034
踊り子,揺れる,蝶,舞う,48,0.048
踊り子,揺れる,蝶,飛ぶ,5,0.005
踊り子,揺れる,蝶,空,29,0.029
踊り子,揺れる,蝶,美しさ,93,0.093
踊り子,揺れる,NA,NA,56,0.056
揺れる,スカート,儚さ,女性,456,0.456
揺れる,スカート,羽,女性,102,0.102
揺れる,スカート,女性,美しさ,6,0.006
揺れる,スカート,花,舞う,25,0.025
揺れる,スカート,羽,美しさ,117,0.117
揺れる,スカート,舞う,女性,27,0.027
揺れる,スカート,飛ぶ,美しさ,3,0.003
揺れる,スカート,空,舞う,10,0.01
揺れる,スカート,美しさ,女性,38,0.038
揺れる,スカート,儚さ,舞う,2,0.002
揺れる,スカート,儚さ,美しさ,12,0.012
揺れる,スカート,美しさ,羽,29,0.029
揺れる,スカート,美しさ,空,11,0.011
揺れる,スカート,空,女性,3,0.003
揺れる,スカート,舞う,羽,20,0.02
揺れる,スカート,女性,儚さ,10,0.01
揺れる,スカート,空,美しさ,14,0.014
揺れる,スカート,女性,舞う,16,0.016
揺れる,スカート,美しさ,儚さ,14,0.014
揺れる,スカート,儚さ,花,3,0.003
揺れる,スカート,花,女性,9,0.009
揺れる,スカート,女性,羽,2,0.002
揺れる,スカート,飛ぶ,舞う,1,0.001
揺れる,スカート,飛ぶ,女性,1,0.001
揺れる,スカート,美しさ,舞う,1,0.001
揺れる,スカート,儚さ,空,3,0.003
揺れる,スカート,儚さ,飛ぶ,2,0.002
揺れる,スカート,空,儚さ,2,0.002
揺れる,スカート,女性,花,2,0.002
揺れる,スカート,羽,舞う,2,0.002
揺れる,スカート,舞う,花,1,0.001
揺れる,スカート,NA,NA,56,0.056
