B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,揺れる,蝶,羽,142,0.142
踊り子,揺れる,蝶,儚さ,432,0.432
踊り子,揺れる,蝶,花,85,0.085
踊り子,揺れる,蝶,美しさ,112,0.112
踊り子,揺れる,蝶,女性,70,0.07
踊り子,揺れる,蝶,飛ぶ,28,0.028
踊り子,揺れる,蝶,空,34,0.034
踊り子,揺れる,蝶,舞う,53,0.053
踊り子,揺れる,NA,NA,44,0.044
踊り子,舞台,蝶,花,148,0.148
踊り子,舞台,蝶,飛ぶ,214,0.214
踊り子,舞台,蝶,空,52,0.052
踊り子,舞台,蝶,女性,79,0.079
踊り子,舞台,蝶,羽,210,0.21
踊り子,舞台,蝶,舞う,217,0.217
踊り子,舞台,蝶,儚さ,11,0.011
踊り子,舞台,蝶,美しさ,25,0.025
踊り子,舞台,NA,NA,44,0.044
舞台,揺れる,花,羽,105,0.105
舞台,揺れる,飛ぶ,儚さ,114,0.114
舞台,揺れる,空,儚さ,29,0.029
舞台,揺れる,女性,羽,20,0.02
舞台,揺れる,羽,儚さ,141,0.141
舞台,揺れる,舞う,花,53,0.053
舞台,揺れる,飛ぶ,美しさ,73,0.073
舞台,揺れる,空,女性,15,0.015
舞台,揺れる,舞う,儚さ,128,0.128
舞台,揺れる,舞う,飛ぶ,9,0.009
舞台,揺れる,花,空,18,0.018
舞台,揺れる,花,飛ぶ,17,0.017
舞台,揺れる,羽,美しさ,22,0.022
舞台,揺れる,羽,女性,25,0.025
舞台,揺れる,女性,舞う,37,0.037
舞台,揺れる,羽,花,21,0.021
舞台,揺れる,舞う,羽,7,0.007
舞台,揺れる,飛ぶ,女性,22,0.022
舞台,揺れる,儚さ,羽,9,0.009
舞台,揺れる,美しさ,舞う,13,0.013
舞台,揺れる,舞う,空,4,0.004
舞台,揺れる,舞う,美しさ,11,0.011
舞台,揺れる,女性,儚さ,13,0.013
舞台,揺れる,美しさ,儚さ,6,0.006
舞台,揺れる,女性,空,7,0.007
舞台,揺れる,空,美しさ,3,0.003
舞台,揺れる,美しさ,飛ぶ,2,0.002
舞台,揺れる,美しさ,空,3,0.003
舞台,揺れる,飛ぶ,花,5,0.005
舞台,揺れる,羽,空,1,0.001
舞台,揺れる,花,女性,3,0.003
舞台,揺れる,花,舞う,1,0.001
舞台,揺れる,舞う,女性,5,0.005
舞台,揺れる,儚さ,空,1,0.001
舞台,揺れる,空,花,4,0.004
舞台,揺れる,空,舞う,1,0.001
舞台,揺れる,美しさ,羽,1,0.001
舞台,揺れる,儚さ,舞う,1,0.001
舞台,揺れる,花,儚さ,1,0.001
舞台,揺れる,女性,花,2,0.002
舞台,揺れる,花,美しさ,3,0.003
舞台,揺れる,NA,NA,44,0.044
