B_dom,B_cod,A_dom,A_cod,count,probability
回る,舞台,舞う,女性,25,0.025
回る,舞台,舞う,花,51,0.051
回る,舞台,女性,花,161,0.161
回る,舞台,舞う,羽,90,0.09
回る,舞台,美しさ,舞う,21,0.021
回る,舞台,美しさ,花,91,0.091
回る,舞台,舞う,飛ぶ,19,0.019
回る,舞台,花,舞う,62,0.062
回る,舞台,空,美しさ,15,0.015
回る,舞台,飛ぶ,舞う,79,0.079
回る,舞台,空,舞う,67,0.067
回る,舞台,女性,美しさ,7,0.007
回る,舞台,儚さ,美しさ,17,0.017
回る,舞台,儚さ,花,33,0.033
回る,舞台,羽,舞う,37,0.037
回る,舞台,舞う,空,6,0.006
回る,舞台,舞う,美しさ,3,0.003
回る,舞台,美しさ,羽,9,0.009
回る,舞台,羽,空,4,0.004
回る,舞台,女性,舞う,29,0.029
回る,舞台,飛ぶ,美しさ,6,0.006
回る,舞台,羽,美しさ,7,0.007
回る,舞台,花,女性,7,0.007
回る,舞台,空,羽,3,0.003
回る,舞台,飛ぶ,女性,1,0.001
回る,舞台,儚さ,舞う,3,0.003
回る,舞台,空,飛ぶ,2,0.002
回る,舞台,美しさ,儚さ,3,0.003
回る,舞台,飛ぶ,花,3,0.003
回る,舞台,飛ぶ,羽,5,0.005
回る,舞台,女性,儚さ,1,0.001
回る,舞台,女性,羽,2,0.002
回る,舞台,美しさ,女性,7,0.007
回る,舞台,花,羽,2,0.002
回る,舞台,舞う,儚さ,1,0.001
回る,舞台,美しさ,空,2,0.002
回る,舞台,女性,飛ぶ,2,0.002
回る,舞台,儚さ,女性,1,0.001
回る,舞台,花,儚さ,1,0.001
回る,舞台,NA,NA,115,0.115
踊り子,回る,蝶,舞う,195,0.195
踊り子,回る,蝶,女性,202,0.202
踊り子,回る,蝶,美しさ,133,0.133
踊り子,回る,蝶,花,72,0.072
踊り子,回る,蝶,空,87,0.087
踊り子,回る,蝶,飛ぶ,94,0.094
踊り子,回る,蝶,儚さ,54,0.054
踊り子,回る,蝶,羽,48,0.048
踊り子,回る,NA,NA,115,0.115
踊り子,舞台,蝶,女性,41,0.041
踊り子,舞台,蝶,花,339,0.339
踊り子,舞台,蝶,羽,111,0.111
踊り子,舞台,蝶,舞う,298,0.298
踊り子,舞台,蝶,飛ぶ,23,0.023
踊り子,舞台,蝶,美しさ,55,0.055
踊り子,舞台,蝶,空,12,0.012
踊り子,舞台,蝶,儚さ,6,0.006
踊り子,舞台,NA,NA,115,0.115
