B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,揺れる,蝶,羽,108,0.108
踊り子,揺れる,蝶,儚さ,415,0.415
踊り子,揺れる,蝶,舞う,143,0.143
踊り子,揺れる,蝶,美しさ,34,0.034
踊り子,揺れる,蝶,花,76,0.076
踊り子,揺れる,蝶,女性,76,0.076
踊り子,揺れる,蝶,飛ぶ,54,0.054
踊り子,揺れる,蝶,空,45,0.045
踊り子,揺れる,NA,NA,49,0.049
踊り子,女性,蝶,女性,424,0.424
踊り子,女性,蝶,羽,263,0.263
踊り子,女性,蝶,舞う,109,0.109
踊り子,女性,蝶,空,50,0.05
踊り子,女性,蝶,飛ぶ,35,0.035
踊り子,女性,蝶,美しさ,50,0.05
踊り子,女性,蝶,儚さ,17,0.017
踊り子,女性,蝶,花,3,0.003
踊り子,女性,NA,NA,49,0.049
女性,揺れる,女性,羽,108,0.108
女性,揺れる,羽,儚さ,175,0.175
女性,揺れる,舞う,儚さ,99,0.099
女性,揺れる,女性,舞う,143,0.143
女性,揺れる,女性,儚さ,110,0.11
女性,揺れる,羽,美しさ,9,0.009
女性,揺れる,空,儚さ,11,0.011
女性,揺れる,飛ぶ,儚さ,20,0.02
女性,揺れる,羽,花,57,0.057
女性,揺れる,空,女性,33,0.033
女性,揺れる,美しさ,飛ぶ,48,0.048
女性,揺れる,儚さ,女性,8,0.008
女性,揺れる,羽,女性,22,0.022
女性,揺れる,女性,空,45,0.045
女性,揺れる,花,女性,3,0.003
女性,揺れる,飛ぶ,女性,5,0.005
女性,揺れる,飛ぶ,美しさ,5,0.005
女性,揺れる,舞う,女性,3,0.003
女性,揺れる,女性,美しさ,7,0.007
女性,揺れる,儚さ,美しさ,9,0.009
女性,揺れる,飛ぶ,花,5,0.005
女性,揺れる,舞う,花,5,0.005
女性,揺れる,空,花,4,0.004
女性,揺れる,女性,飛ぶ,6,0.006
女性,揺れる,女性,花,5,0.005
女性,揺れる,美しさ,女性,2,0.002
女性,揺れる,空,美しさ,2,0.002
女性,揺れる,舞う,美しさ,2,0.002
女性,揺れる,NA,NA,49,0.049
