B_dom,B_cod,A_dom,A_cod,count,probability
踊り,スカート,舞う,女性,607,0.607
踊り,スカート,花,女性,48,0.048
踊り,スカート,羽,美しさ,39,0.039
踊り,スカート,飛ぶ,舞う,184,0.184
踊り,スカート,羽,女性,29,0.029
踊り,スカート,飛ぶ,美しさ,11,0.011
踊り,スカート,美しさ,女性,33,0.033
踊り,スカート,羽,空,7,0.007
踊り,スカート,舞う,儚さ,1,0.001
踊り,スカート,女性,舞う,1,0.001
踊り,スカート,舞う,花,2,0.002
踊り,スカート,飛ぶ,羽,4,0.004
踊り,スカート,舞う,美しさ,9,0.009
踊り,スカート,羽,舞う,1,0.001
踊り,スカート,美しさ,羽,1,0.001
踊り,スカート,女性,花,2,0.002
踊り,スカート,舞う,羽,3,0.003
踊り,スカート,花,舞う,3,0.003
踊り,スカート,空,美しさ,2,0.002
踊り,スカート,舞う,空,3,0.003
踊り,スカート,儚さ,美しさ,3,0.003
踊り,スカート,女性,美しさ,1,0.001
踊り,スカート,美しさ,儚さ,1,0.001
踊り,スカート,NA,NA,5,0.005
踊り子,スカート,蝶,女性,717,0.717
踊り子,スカート,蝶,美しさ,65,0.065
踊り子,スカート,蝶,舞う,189,0.189
踊り子,スカート,蝶,空,10,0.01
踊り子,スカート,蝶,儚さ,2,0.002
踊り子,スカート,蝶,花,4,0.004
踊り子,スカート,蝶,羽,8,0.008
踊り子,スカート,NA,NA,5,0.005
踊り子,踊り,蝶,舞う,625,0.625
踊り子,踊り,蝶,花,51,0.051
踊り子,踊り,蝶,羽,76,0.076
踊り子,踊り,蝶,飛ぶ,199,0.199
踊り子,踊り,蝶,美しさ,35,0.035
踊り子,踊り,蝶,女性,4,0.004
踊り子,踊り,蝶,空,2,0.002
踊り子,踊り,蝶,儚さ,3,0.003
踊り子,踊り,NA,NA,5,0.005
