B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,夜,蝶,空,333,0.333
踊り子,夜,蝶,儚さ,543,0.543
踊り子,夜,蝶,花,9,0.009
踊り子,夜,蝶,女性,43,0.043
踊り子,夜,蝶,飛ぶ,1,0.001
踊り子,夜,蝶,美しさ,56,0.056
踊り子,夜,蝶,舞う,6,0.006
踊り子,夜,蝶,羽,2,0.002
踊り子,夜,NA,NA,7,0.007
踊り子,踊り,蝶,花,233,0.233
踊り子,踊り,蝶,舞う,501,0.501
踊り子,踊り,蝶,飛ぶ,91,0.091
踊り子,踊り,蝶,美しさ,94,0.094
踊り子,踊り,蝶,女性,14,0.014
踊り子,踊り,蝶,羽,59,0.059
踊り子,踊り,蝶,儚さ,1,0.001
踊り子,踊り,NA,NA,7,0.007
踊り,夜,花,空,228,0.228
踊り,夜,舞う,儚さ,472,0.472
踊り,夜,飛ぶ,儚さ,47,0.047
踊り,夜,美しさ,空,93,0.093
踊り,夜,女性,儚さ,12,0.012
踊り,夜,舞う,花,9,0.009
踊り,夜,羽,女性,39,0.039
踊り,夜,羽,儚さ,11,0.011
踊り,夜,舞う,飛ぶ,1,0.001
踊り,夜,飛ぶ,美しさ,43,0.043
踊り,夜,羽,美しさ,9,0.009
踊り,夜,舞う,空,11,0.011
踊り,夜,舞う,女性,4,0.004
踊り,夜,女性,舞う,1,0.001
踊り,夜,舞う,美しさ,3,0.003
踊り,夜,美しさ,儚さ,1,0.001
踊り,夜,花,舞う,4,0.004
踊り,夜,飛ぶ,舞う,1,0.001
踊り,夜,舞う,羽,1,0.001
踊り,夜,女性,美しさ,1,0.001
踊り,夜,花,羽,1,0.001
踊り,夜,儚さ,空,1,0.001
踊り,夜,NA,NA,7,0.007
