B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,揺れる,蝶,羽,99,0.099
踊り子,揺れる,蝶,儚さ,425,0.425
踊り子,揺れる,蝶,花,73,0.073
踊り子,揺れる,蝶,空,19,0.019
踊り子,揺れる,蝶,美しさ,186,0.186
踊り子,揺れる,蝶,女性,105,0.105
踊り子,揺れる,蝶,舞う,45,0.045
踊り子,揺れる,蝶,飛ぶ,3,0.003
踊り子,揺れる,NA,NA,45,0.045
踊り子,スカート,蝶,舞う,84,0.084
踊り子,スカート,蝶,美しさ,344,0.344
踊り子,スカート,蝶,女性,449,0.449
踊り子,スカート,蝶,儚さ,20,0.02
踊り子,スカート,蝶,羽,7,0.007
踊り子,スカート,蝶,花,19,0.019
踊り子,スカート,蝶,空,26,0.026
踊り子,スカート,蝶,飛ぶ,6,0.006
踊り子,スカート,NA,NA,45,0.045
スカート,揺れる,舞う,羽,51,0.051
スカート,揺れる,美しさ,羽,27,0.027
スカート,揺れる,女性,儚さ,186,0.186
スカート,揺れる,女性,花,68,0.068
スカート,揺れる,舞う,空,12,0.012
スカート,揺れる,女性,美しさ,148,0.148
スカート,揺れる,美しさ,儚さ,234,0.234
スカート,揺れる,女性,羽,20,0.02
スカート,揺れる,儚さ,女性,6,0.006
スカート,揺れる,美しさ,女性,76,0.076
スカート,揺れる,羽,美しさ,3,0.003
スカート,揺れる,舞う,女性,17,0.017
スカート,揺れる,儚さ,美しさ,12,0.012
スカート,揺れる,美しさ,空,2,0.002
スカート,揺れる,花,舞う,10,0.01
スカート,揺れる,美しさ,花,3,0.003
スカート,揺れる,空,舞う,5,0.005
スカート,揺れる,女性,舞う,23,0.023
スカート,揺れる,飛ぶ,羽,1,0.001
スカート,揺れる,花,儚さ,4,0.004
スカート,揺れる,飛ぶ,舞う,5,0.005
スカート,揺れる,舞う,花,1,0.001
スカート,揺れる,空,美しさ,20,0.02
スカート,揺れる,花,女性,3,0.003
スカート,揺れる,羽,空,2,0.002
スカート,揺れる,女性,飛ぶ,2,0.002
スカート,揺れる,花,空,1,0.001
スカート,揺れる,舞う,美しさ,2,0.002
スカート,揺れる,女性,空,2,0.002
スカート,揺れる,儚さ,舞う,1,0.001
スカート,揺れる,羽,女性,2,0.002
スカート,揺れる,美しさ,飛ぶ,1,0.001
スカート,揺れる,花,美しさ,1,0.001
スカート,揺れる,舞う,儚さ,1,0.001
スカート,揺れる,空,女性,1,0.001
スカート,揺れる,儚さ,花,1,0.001
スカート,揺れる,美しさ,舞う,1,0.001
スカート,揺れる,NA,NA,45,0.045
