B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,音楽,蝶,舞う,248,0.248
踊り子,音楽,蝶,空,26,0.026
踊り子,音楽,蝶,女性,171,0.171
踊り子,音楽,蝶,美しさ,134,0.134
踊り子,音楽,蝶,飛ぶ,63,0.063
踊り子,音楽,蝶,花,297,0.297
踊り子,音楽,蝶,羽,14,0.014
踊り子,音楽,蝶,儚さ,23,0.023
踊り子,音楽,NA,NA,24,0.024
踊り子,舞台,蝶,空,11,0.011
踊り子,舞台,蝶,羽,207,0.207
踊り子,舞台,蝶,舞う,427,0.427
踊り子,舞台,蝶,花,246,0.246
踊り子,舞台,蝶,女性,42,0.042
踊り子,舞台,蝶,飛ぶ,22,0.022
踊り子,舞台,蝶,美しさ,17,0.017
踊り子,舞台,蝶,儚さ,4,0.004
踊り子,舞台,NA,NA,24,0.024
音楽,舞台,舞う,空,8,0.008
音楽,舞台,舞う,羽,182,0.182
音楽,舞台,空,舞う,19,0.019
音楽,舞台,女性,花,130,0.13
音楽,舞台,美しさ,花,82,0.082
音楽,舞台,飛ぶ,舞う,63,0.063
音楽,舞台,女性,舞う,37,0.037
音楽,舞台,美しさ,女性,7,0.007
音楽,舞台,美しさ,舞う,16,0.016
音楽,舞台,花,舞う,278,0.278
音楽,舞台,花,女性,18,0.018
音楽,舞台,舞う,飛ぶ,22,0.022
音楽,舞台,舞う,花,18,0.018
音楽,舞台,羽,舞う,11,0.011
音楽,舞台,美しさ,羽,23,0.023
音楽,舞台,儚さ,花,16,0.016
音楽,舞台,儚さ,舞う,3,0.003
音楽,舞台,女性,美しさ,3,0.003
音楽,舞台,舞う,女性,16,0.016
音楽,舞台,空,羽,1,0.001
音楽,舞台,儚さ,美しさ,4,0.004
音楽,舞台,女性,羽,1,0.001
音楽,舞台,美しさ,空,3,0.003
音楽,舞台,空,美しさ,6,0.006
音楽,舞台,美しさ,儚さ,3,0.003
音楽,舞台,舞う,美しさ,2,0.002
音楽,舞台,花,儚さ,1,0.001
音楽,舞台,羽,美しさ,2,0.002
音楽,舞台,羽,女性,1,0.001
音楽,舞台,NA,NA,24,0.024
